provided	VERB	provide
turkey	NOUN	turkey
trot	NOUN	trot
.	PUNCT	.
I	PRON	I
could	AUX	could
not	PART	not
possibly	ADV	possibly
sit	VERB	sit
five	NUM	five
minutes	NOUN	minute
there	ADV	there
without	ADP	without
shrieking	VERB	shriek
.	PUNCT	.
Outside	ADV	outside
,	PUNCT	,
on	ADP	on
deck	NOUN	deck
,	PUNCT	,
it	PRON	it
has	AUX	have
been	AUX	be
raw	ADJ	raw
and	CCONJ	and
chill	ADJ	chill
for	ADP	for
a	DET	a
week	NOUN	week
,	PUNCT	,
with	ADP	with
rain	NOUN	rain
penetrating	VERB	penetrate
my	PRON	my
clothing	NOUN	clothing
and	CCONJ	and
misting	VERB	mist
the	DET	the
lenses	NOUN	lense
of	ADP	of
my	PRON	my
spectacles	NOUN	spectacle
and	CCONJ	and
rousing	VERB	rouse
my	PRON	my
slumbering	VERB	slumber
rheumatism	NOUN	rheumatism
.	PUNCT	.
And	CCONJ	and
you	PRON	you
can	AUX	can
not	PART	not
sit	VERB	sit
long	ADV	long
in	ADP	in
a	DET	a
stuffy	ADJ	stuffy
cabin	NOUN	cabin
,	PUNCT	,
with	ADP	with
the	DET	the
port	NOUN	port
screwed	VERB	screw
fast	ADV	fast
;	PUNCT	;
it	PRON	it
is	AUX	be
unpleasant	ADJ	unpleasant
enough	ADV	enough
sleeping	VERB	sleep
there	ADV	there
....	PUNCT	....
So	SCONJ	so
I	PRON	I
have	AUX	have
huddled	VERB	huddle
myself	PRON	myself
each	DET	each
night	NOUN	night
in	ADP	in
a	DET	a
corner	NOUN	corner
of	ADP	of
the	DET	the
smoking	NOUN	smoking
-	PUNCT	-
room	NOUN	room
.	PUNCT	.
I	PRON	I
have	AUX	have
played	VERB	play
at	ADP	at
dominoes	NOUN	domino
.	PUNCT	.
I	PRON	I
have	AUX	have
played	VERB	play
at	ADP	at
solitaire	NOUN	solitaire
with	ADP	with
cards	NOUN	card
.	PUNCT	.
_	PUNCT	_
And	CCONJ	and
I	PRON	I
loathe	VERB	loathe
games	NOUN	game
!	PUNCT	!
_	PUNCT	_
But	CCONJ	but
anything	PRON	anything
is	AUX	be
a	DET	a
relief	NOUN	relief
that	PRON	that
will	AUX	will
divert	VERB	divert
my	PRON	my
mind	NOUN	mind
,	PUNCT	,
even	ADV	even
for	ADP	for
an	DET	an
instant	NOUN	instant
now	ADV	now
and	CCONJ	and
then	ADV	then
,	PUNCT	,
from	ADP	from
thoughts	NOUN	thought
of	ADP	of
that	DET	that
loose	ADJ	loose
,	PUNCT	,
throaty	ADJ	throaty
voice	NOUN	voice
,	PUNCT	,
and	CCONJ	and
of	ADP	of
the	DET	the
truly	ADV	truly
awful	ADJ	awful
mind	NOUN	mind
that	PRON	that
animates	VERB	animate
it	PRON	it
.	PUNCT	.
Few	ADJ	few
of	ADP	of
the	DET	the
passengers	NOUN	passenger
ever	ADV	ever
give	VERB	give
me	PRON	I
more	ADJ	more
than	ADP	than
a	DET	a
nod	NOUN	nod
;	PUNCT	;
for	ADP	for
I	PRON	I
am	AUX	be
not	PART	not
what	PRON	what
is	AUX	be
called	VERB	call
a	DET	a
“	PUNCT	""""
mixer	NOUN	mixer
.	PUNCT	.
”	PUNCT	""""
Except	SCONJ	except
the	DET	the
Port	PROPN	Port
Watch	PROPN	Watch
.	PUNCT	.
He	PRON	he
has	AUX	have
looked	VERB	look
confidingly	ADV	confidingly
at	ADP	at
me	PRON	I
twice	ADV	twice
over	ADP	over
his	PRON	his
siphon	NOUN	siphon
.	PUNCT	.
But	CCONJ	but
I	PRON	I
have	AUX	have
not	PART	not
encouraged	VERB	encourage
him	PRON	he
,	PUNCT	,
for	ADP	for
he	PRON	he
has	AUX	have
an	DET	an
over	ADV	over
-	PUNCT	-
intense	ADJ	intense
eye	NOUN	eye
and	CCONJ	and
the	DET	the
flush	NOUN	flush
of	ADP	of
drink	NOUN	drink
is	AUX	be
on	ADP	on
his	PRON	his
cheek	NOUN	cheek
.	PUNCT	.
Every	DET	every
day	NOUN	day
,	PUNCT	,
hours	NOUN	hour
on	ADP	on
end	NOUN	end
,	PUNCT	,
he	PRON	he
paces	VERB	pace
the	DET	the
deck	NOUN	deck
;	PUNCT	;
hence	ADV	hence
his	PRON	his
nickname	NOUN	nickname
.	PUNCT	.
He	PRON	he
is	AUX	be
,	PUNCT	,
like	ADP	like
myself	PRON	myself
,	PUNCT	,
a	DET	a
lonely	ADJ	lonely
man	NOUN	man
;	PUNCT	;
and	CCONJ	and
a	DET	a
little	ADJ	little
wild	ADJ	wild
--	PUNCT	--
distinctly	ADV	distinctly
a	DET	a
little	ADJ	little
wild	ADJ	wild
.	PUNCT	.
Sir	PROPN	Sir
Robert	PROPN	Robert
outdid	VERB	outdo
himself	PRON	himself
this	DET	this
evening	NOUN	evening
.	PUNCT	.
No	DET	no
man	NOUN	man
could	AUX	could
possibly	ADV	possibly
know	VERB	know
so	ADV	so
much	ADJ	much
.	PUNCT	.
I	PRON	I
have	AUX	have
made	VERB	make
a	DET	a
list	NOUN	list
(	PUNCT	(
not	PART	not
complete	ADJ	complete
,	PUNCT	,
of	ADP	of
course	NOUN	course
)	PUNCT	)
of	ADP	of
the	DET	the
subjects	NOUN	subject
on	ADP	on
which	DET	which
he	PRON	he
speaks	VERB	speak
with	ADP	with
dogmatic	ADJ	dogmatic
authority	NOUN	authority
--	PUNCT	--
very	ADV	very
positive	ADJ	positive
,	PUNCT	,
very	ADV	very
technical	ADJ	technical
,	PUNCT	,
with	ADP	with
a	DET	a
glib	ADJ	glib
use	NOUN	use
of	ADP	of
catch	NOUN	catch
phrases	NOUN	phrase
,	PUNCT	,
with	ADP	with
emphasis	NOUN	emphasis
always	ADV	always
on	ADP	on
the	DET	the
peculiarly	ADV	peculiarly
significant	ADJ	significant
point	NOUN	point
in	ADP	in
the	DET	the
matter	NOUN	matter
.	PUNCT	.
The	DET	the
list	NOUN	list
runs	VERB	run
:	PUNCT	:
Aëronautics	NOUN	aëronautic
;	PUNCT	;
the	DET	the
American	ADJ	american
temperament	NOUN	temperament
as	ADP	as
affected	VERB	affect
by	ADP	by
immigration	NOUN	immigration
;	PUNCT	;
archery	NOUN	archery
;	PUNCT	;
art	NOUN	art
;	PUNCT	;
ballistics	NOUN	ballistic
;	PUNCT	;
dog	NOUN	dog
-	PUNCT	-
breeding	NOUN	breeding
;	PUNCT	;
engineering	NOUN	engineering
(	PUNCT	(
civil	ADJ	civil
and	CCONJ	and
military	ADJ	military
)	PUNCT	)
;	PUNCT	;
ethnology	NOUN	ethnology
;	PUNCT	;
folk	NOUN	folk
-	PUNCT	-
lore	NOUN	lore
of	ADP	of
all	DET	all
nations	NOUN	nation
;	PUNCT	;
geology	NOUN	geology
;	PUNCT	;
horticulture	NOUN	horticulture
;	PUNCT	;
inferiority	NOUN	inferiority
of	ADP	of
Latin	ADJ	latin
peoples	NOUN	people
(	PUNCT	(
particularly	ADV	particularly
the	DET	the
French	PROPN	French
)	PUNCT	)
;	PUNCT	;
laces	NOUN	lace
and	CCONJ	and
embroideries	NOUN	embroidery
;	PUNCT	;
modern	ADJ	modern
accounting	NOUN	accounting
;	PUNCT	;
navigation	NOUN	navigation
(	PUNCT	(
which	DET	which
he	PRON	he
explained	VERB	explain
last	ADV	last
night	NOUN	night
in	ADP	in
detail	NOUN	detail
to	ADP	to
the	DET	the
Chief	PROPN	Chief
Officer	PROPN	Officer
,	PUNCT	,
a	DET	a
silent	ADJ	silent
person	NOUN	person
)	PUNCT	)
;	PUNCT	;
psychology	NOUN	psychology
(	PUNCT	(
all	NOUN	all
branches	NOUN	branch
)	PUNCT	)
;	PUNCT	;
Roman	ADJ	roman
law	NOUN	law
;	PUNCT	;
rugs	NOUN	rug
(	PUNCT	(
and	CCONJ	and
textiles	NOUN	textile
generally	ADV	generally
)	PUNCT	)
;	PUNCT	;
_	X	_
Weltpolitik	NOUN	weltpolitik
_	PUNCT	_
;	PUNCT	;
wireless	ADJ	wireless
telegraphy	NOUN	telegraphy
;	PUNCT	;
and	CCONJ	and
,	PUNCT	,
at	ADP	at
all	DET	all
times	NOUN	time
and	CCONJ	and
places	NOUN	place
,	PUNCT	,
the	DET	the
glory	NOUN	glory
of	ADP	of
England	PROPN	England
and	CCONJ	and
the	DET	the
superiority	NOUN	superiority
of	ADP	of
English	ADJ	english
blood	NOUN	blood
.	PUNCT	.
This	DET	this
evening	NOUN	evening
he	PRON	he
was	AUX	be
dismissing	VERB	dismiss
,	PUNCT	,
with	ADP	with
a	DET	a
torrent	NOUN	torrent
of	ADP	of
apparently	ADV	apparently
precise	ADJ	precise
ethnological	ADJ	ethnological
and	CCONJ	and
historical	ADJ	historical
data	NOUN	datum
,	PUNCT	,
the	DET	the
recent	ADJ	recent
Japanese	ADJ	japanese
pretension	NOUN	pretension
to	ADP	to
Aryan	ADJ	aryan
origin	NOUN	origin
--	PUNCT	--
doubtless	ADV	doubtless
for	ADP	for
the	DET	the
benefit	NOUN	benefit
of	ADP	of
that	DET	that
little	ADJ	little
Japanese	ADJ	japanese
commercial	ADJ	commercial
agent	NOUN	agent
with	ADP	with
bad	ADJ	bad
teeth	NOUN	tooth
who	PRON	who
sat	VERB	sit
in	ADP	in
the	DET	the
corner	NOUN	corner
opposite	ADP	opposite
me	PRON	I
working	VERB	work
out	ADP	out
problems	NOUN	problem
on	ADP	on
a	DET	a
go	NOUN	go
-	PUNCT	-
board	NOUN	board
.	PUNCT	.
The	DET	the
usual	ADJ	usual
group	NOUN	group
of	ADP	of
weak	ADJ	weak
-	PUNCT	-
minded	NOUN	minded
persons	NOUN	person
were	AUX	be
sitting	VERB	sit
about	ADP	about
Sir	PROPN	Sir
Robert	PROPN	Robert
's	PART	's
table	NOUN	table
,	PUNCT	,
listening	VERB	listen
with	ADP	with
the	DET	the
usual	ADJ	usual
awe	X	awe
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
I	PRON	I
rather	ADV	rather
like	VERB	like
that	DET	that
Japanese	PROPN	Japanese
.	PUNCT	.
Only	ADV	only
this	DET	this
morning	NOUN	morning
he	PRON	he
was	AUX	be
so	ADV	so
kind	ADJ	kind
as	ADP	as
to	PART	to
sing	VERB	sing
several	ADJ	several
examples	NOUN	example
of	ADP	of
the	DET	the
folk	NOUN	folk
-	PUNCT	-
song	NOUN	song
of	ADP	of
his	PRON	his
country	NOUN	country
into	ADP	into
my	NOUN	my
phonograph	NOUN	phonograph
.	PUNCT	.
Five	NUM	five
records	NOUN	record
he	PRON	he
gave	VERB	give
me	PRON	I
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
my	PRON	my
work	NOUN	work
is	AUX	be
begun	VERB	begin
even	ADV	even
before	ADP	before
we	PRON	we
land	VERB	land
.	PUNCT	.
Excellent	ADJ	excellent
specimens	NOUN	specimen
,	PUNCT	,
two	NUM	two
of	ADP	of
them	PRON	they
,	PUNCT	,
of	ADP	of
the	DET	the
Oriental	ADJ	oriental
tone	NOUN	tone
sense	NOUN	sense
,	PUNCT	,
with	ADP	with
observably	ADV	observably
different	ADJ	different
intervals	NOUN	interval
for	ADP	for
the	DET	the
ascending	VERB	ascend
and	CCONJ	and
descending	ADJ	descending
scales	NOUN	scale
.	PUNCT	.
He	PRON	he
exhibited	VERB	exhibit
no	DET	no
sign	NOUN	sign
that	SCONJ	that
Sir	PROPN	Sir
Robert	PROPN	Robert
's	PART	's
talk	NOUN	talk
annoyed	VERB	annoy
him	PRON	he
;	PUNCT	;
quietly	ADV	quietly
went	VERB	go
on	ADP	on
placing	VERB	place
the	DET	the
little	ADJ	little
black	ADJ	black
and	CCONJ	and
white	ADJ	white
shells	NOUN	shell
on	ADP	on
the	DET	the
board	NOUN	board
.	PUNCT	.
(	PUNCT	(
It	PRON	it
is	AUX	be
interesting	ADJ	interesting
to	PART	to
note	VERB	note
,	PUNCT	,
at	ADP	at
this	DET	this
point	NOUN	point
,	PUNCT	,
that	SCONJ	that
the	DET	the
Japanese	PROPN	Japanese
handle	VERB	handle
small	ADJ	small
objects	NOUN	object
with	ADP	with
the	DET	the
first	ADJ	first
three	NUM	three
fingers	NOUN	finger
only	ADV	only
,	PUNCT	,
without	ADP	without
employing	VERB	employ
the	DET	the
thumb	NOUN	thumb
as	ADP	as
we	PRON	we
do	AUX	do
.	PUNCT	.
)	PUNCT	)
But	CCONJ	but
I	PRON	I
felt	VERB	feel
myself	PRON	myself
becoming	VERB	become
angry	ADJ	angry
.	PUNCT	.
My	PRON	my
forehead	NOUN	forehead
grew	VERB	grow
hot	ADJ	hot
and	CCONJ	and
flushed	ADJ	flushed
,	PUNCT	,
as	ADP	as
it	PRON	it
always	ADV	always
does	AUX	do
when	SCONJ	when
I	PRON	I
am	AUX	be
stirred	VERB	stir
.	PUNCT	.
I	PRON	I
tried	VERB	try
to	PART	to
calm	VERB	calm
myself	PRON	myself
by	ADP	by
constructing	VERB	construct
a	DET	a
house	NOUN	house
of	ADP	of
dominoes	NOUN	domino
;	PUNCT	;
but	CCONJ	but
the	DET	the
pitching	NOUN	pitching
of	ADP	of
the	DET	the
ship	NOUN	ship
overturned	VERB	overturn
it	PRON	it
.	PUNCT	.
Still	ADV	still
that	DET	that
throaty	ADJ	throaty
voice	NOUN	voice
.	PUNCT	.
“	PUNCT	""""
Thank	VERB	thank
God	PROPN	God
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
thought	VERB	think
,	PUNCT	,
“	PUNCT	""""
in	ADP	in
another	DET	another
day	NOUN	day
we	PRON	we
shall	AUX	shall
be	AUX	be
at	ADP	at
Yokohama	PROPN	Yokohama
!	PUNCT	!
”	PUNCT	""""
I	PRON	I
tried	VERB	try
to	PART	to
read	VERB	read
a	DET	a
four	NUM	four
-	PUNCT	-
weeks	NOUN	week
-	PUNCT	-
old	ADJ	old
copy	NOUN	copy
of	ADP	of
the	DET	the
_	PUNCT	_
Illustrated	PROPN	Illustrated
London	PROPN	London
News	PROPN	News
_	PUNCT	_
.	PUNCT	.
No	DET	no
use	NOUN	use
;	PUNCT	;
the	DET	the
voice	NOUN	voice
held	VERB	hold
me	PRON	I
.	PUNCT	.
It	PRON	it
occurred	VERB	occur
to	ADP	to
me	PRON	I
,	PUNCT	,
as	ADP	as
an	DET	an
exercise	NOUN	exercise
in	ADP	in
self	NOUN	self
-	PUNCT	-
control	NOUN	control
,	PUNCT	,
to	PART	to
interest	VERB	interest
myself	PRON	myself
in	ADP	in
speculating	VERB	speculate
on	ADP	on
the	DET	the
emotions	NOUN	emotion
and	CCONJ	and
the	DET	the
characteristics	NOUN	characteristic
back	ADV	back
of	ADP	of
the	DET	the
faces	NOUN	face
here	ADV	here
in	ADP	in
the	DET	the
smoking	NOUN	smoking
-	PUNCT	-
room	NOUN	room
.	PUNCT	.
I	PRON	I
achieved	VERB	achieve
some	DET	some
success	NOUN	success
at	ADP	at
this	DET	this
exercise	NOUN	exercise
.	PUNCT	.
Why	SCONJ	why
,	PUNCT	,
when	SCONJ	when
you	PRON	you
come	VERB	come
to	PART	to
think	VERB	think
of	ADP	of
it	PRON	it
,	PUNCT	,
should	AUX	should
each	DET	each
particular	ADJ	particular
unit	NOUN	unit
in	ADP	in
this	DET	this
haphazard	ADJ	haphazard
assemblage	NOUN	assemblage
of	ADP	of
men	NOUN	man
and	CCONJ	and
women	NOUN	woman
be	AUX	be
journeying	VERB	journey
away	ADV	away
off	ADP	off
here	ADV	here
to	ADP	to
the	DET	the
other	ADJ	other
side	NOUN	side
of	ADP	of
the	DET	the
earth	NOUN	earth
?	PUNCT	?
There	PRON	there
are	AUX	be
surely	ADV	surely
dramas	NOUN	drama
in	ADP	in
our	PRON	our
little	ADJ	little
company	NOUN	company
.	PUNCT	.
The	DET	the
two	NUM	two
middle	ADJ	middle
-	PUNCT	-
aged	ADJ	aged
ladies	NOUN	lady
with	ADP	with
the	DET	the
firm	ADJ	firm
chins	NOUN	chin
,	PUNCT	,
for	ADP	for
instance	NOUN	instance
,	PUNCT	,
who	PRON	who
dress	VERB	dress
so	ADV	so
quietly	ADV	quietly
and	CCONJ	and
speak	VERB	speak
so	ADV	so
discreetly	ADV	discreetly
--	PUNCT	--
it	PRON	it
is	AUX	be
whispered	VERB	whisper
among	ADP	among
the	DET	the
men	NOUN	man
that	SCONJ	that
they	PRON	they
are	AUX	be
high	ADJ	high
and	CCONJ	and
prosperous	ADJ	prosperous
in	ADP	in
a	DET	a
sad	ADJ	sad
business	NOUN	business
on	ADP	on
Soo	PROPN	Soo
-	PUNCT	-
chow	PROPN	chow
Road	PROPN	Road
,	PUNCT	,
Shanghai	PROPN	Shanghai
.	PUNCT	.
And	CCONJ	and
the	DET	the
young	ADJ	young
German	ADJ	german
adventurer	NOUN	adventurer
with	ADP	with
the	DET	the
scars	NOUN	scar
across	ADP	across
his	PRON	his
nose	NOUN	nose
,	PUNCT	,
who	PRON	who
borrowed	VERB	borrow
fifteen	NUM	fifteen
dollars	NOUN	dollar
from	ADP	from
me	PRON	I
,	PUNCT	,
to	PART	to
be	AUX	be
repaid	VERB	repay
when	SCONJ	when
we	PRON	we
land	VERB	land
at	ADP	at
Yokohama	PROPN	Yokohama
--	PUNCT	--
if	SCONJ	if
he	PRON	he
approaches	VERB	approach
me	PRON	I
again	ADV	again
I	PRON	I
shall	AUX	shall
refuse	VERB	refuse
him	PRON	he
firmly	ADV	firmly
.	PUNCT	.
And	CCONJ	and
the	DET	the
fat	ADJ	fat
vaudeville	NOUN	vaudeville
manager	NOUN	manager
from	ADP	from
Cincinnati	PROPN	Cincinnati
,	PUNCT	,
who	PRON	who
plays	VERB	play
fan	NOUN	fan
-	PUNCT	-
tan	NOUN	tan
every	DET	every
night	NOUN	night
with	ADP	with
a	DET	a
heap	NOUN	heap
of	ADP	of
Chinese	ADJ	chinese
brass	NOUN	brass
_	NOUN	_
cash	NOUN	cash
_	PUNCT	_
and	CCONJ	and
a	DET	a
bowl	NOUN	bowl
borrowed	VERB	borrow
from	ADP	from
the	DET	the
ship	NOUN	ship
's	PART	's
dining	NOUN	dining
-	PUNCT	-
room	NOUN	room
!	PUNCT	!
As	ADP	as
I	PRON	I
mused	VERB	muse
,	PUNCT	,
I	PRON	I
felt	VERB	feel
the	DET	the
Port	PROPN	Port
Watch	PROPN	Watch
gazing	VERB	gaze
at	ADP	at
me	PRON	I
again	ADV	again
over	ADP	over
his	PRON	his
siphon	NOUN	siphon
.	PUNCT	.
I	PRON	I
believe	VERB	believe
he	PRON	he
would	AUX	would
pour	VERB	pour
out	ADP	out
his	PRON	his
story	NOUN	story
,	PUNCT	,
were	AUX	be
I	PRON	I
to	PART	to
permit	VERB	permit
it	PRON	it
.	PUNCT	.
But	CCONJ	but
I	PRON	I
do	AUX	do
not	PART	not
choose	VERB	choose
to	PART	to
hear	VERB	hear
.	PUNCT	.
After	ADV	after
all	ADV	all
,	PUNCT	,
I	PRON	I
am	AUX	be
not	PART	not
a	DET	a
romancer	NOUN	romancer
,	PUNCT	,
but	CCONJ	but
a	DET	a
scientific	ADJ	scientific
man	NOUN	man
.	PUNCT	.
My	PRON	my
concern	NOUN	concern
is	AUX	be
not	PART	not
with	ADP	with
the	DET	the
curious	ADJ	curious
and	CCONJ	and
personal	ADJ	personal
tangle	NOUN	tangle
of	ADP	of
human	ADJ	human
affairs	NOUN	affair
,	PUNCT	,
but	CCONJ	but
with	ADP	with
impersonal	ADJ	impersonal
fact	NOUN	fact
and	CCONJ	and
sober	ADJ	sober
deductions	NOUN	deduction
therefrom	ADV	therefrom
.	PUNCT	.
Sir	PROPN	Sir
Robert	PROPN	Robert
was	AUX	be
now	ADV	now
defining	VERB	define
culture	NOUN	culture
as	ADP	as
the	DET	the
touchstone	NOUN	touchstone
of	ADP	of
civilization	NOUN	civilization
--	PUNCT	--
from	ADP	from
the	DET	the
British	ADJ	british
point	NOUN	point
of	ADP	of
view	NOUN	view
,	PUNCT	,
of	ADP	of
course	NOUN	course
.	PUNCT	.
God	PROPN	God
,	PUNCT	,
that	DET	that
voice	NOUN	voice
!	PUNCT	!
And	CCONJ	and
then	ADV	then
,	PUNCT	,
without	ADP	without
a	DET	a
thought	NOUN	thought
in	ADP	in
my	PRON	my
head	NOUN	head
as	ADP	as
to	ADP	to
where	SCONJ	where
the	DET	the
talk	NOUN	talk
was	AUX	be
leading	VERB	lead
--	PUNCT	--
suddenly	ADV	suddenly
--	PUNCT	--
he	PRON	he
plumped	VERB	plump
squarely	ADV	squarely
down	ADP	down
on	ADP	on
my	PRON	my
subject	NOUN	subject
.	PUNCT	.
It	PRON	it
was	AUX	be
the	DET	the
first	ADJ	first
time	NOUN	time
in	ADP	in
the	DET	the
twelve	NUM	twelve
days	NOUN	day
of	ADP	of
our	PRON	our
voyage	NOUN	voyage
.	PUNCT	.
Until	ADP	until
this	DET	this
moment	NOUN	moment
,	PUNCT	,
the	DET	the
tribal	ADJ	tribal
god	NOUN	god
referred	VERB	refer
to	ADP	to
in	ADP	in
his	PRON	his
national	ADJ	national
anthem	NOUN	anthem
had	AUX	have
spared	VERB	spare
him	PRON	he
.	PUNCT	.
_	PUNCT	_
My	INTJ	my
subject	NOUN	subject
!	PUNCT	!
_	PUNCT	_
The	DET	the
one	NUM	one
thing	NOUN	thing
I	PRON	I
know	VERB	know
more	ADJ	more
about	ADP	about
than	ADP	than
any	DET	any
other	ADJ	other
human	NOUN	human
being	NOUN	being
.	PUNCT	.
I	PRON	I
had	AUX	have
him	PRON	he
.	PUNCT	.
“	PUNCT	""""
The	DET	the
surest	ADJ	sure
test	NOUN	test
of	ADP	of
the	DET	the
culture	NOUN	culture
of	ADP	of
a	DET	a
people	NOUN	people
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
he	PRON	he
,	PUNCT	,
_	PUNCT	_
ex	X	ex
cathedra	X	cathedra
_	X	_
,	PUNCT	,
“	PUNCT	""""
is	AUX	be
the	DET	the
music	NOUN	music
of	ADP	of
that	DET	that
people	NOUN	people
.	PUNCT	.
Primitive	ADJ	primitive
races	NOUN	race
invariably	ADV	invariably
express	VERB	express
their	PRON	their
emotions	NOUN	emotion
in	ADP	in
primitive	ADJ	primitive
music	NOUN	music
.	PUNCT	.
They	PRON	they
try	VERB	try
to	PART	to
tell	VERB	tell
me	PRON	I
that	SCONJ	that
the	DET	the
Chinese	PROPN	Chinese
are	AUX	be
a	DET	a
civilized	ADJ	civilized
people	NOUN	people
.	PUNCT	.
'	PUNCT	'
