Transcribed	VERB	transcribe
plainly	ADV	plainly
that	SCONJ	that
truth	NOUN	truth
is	AUX	be
stranger	ADJ	strange
than	ADP	than
fiction	NOUN	fiction
,	PUNCT	,
for	ADP	for
all	DET	all
that	PRON	that
is	AUX	be
most	ADV	most
improbable	ADJ	improbable
here	ADV	here
is	AUX	be
the	DET	the
actual	ADJ	actual
fact	NOUN	fact
.	PUNCT	.
The	DET	the
Comte	PROPN	Comte
de	ADP	de
Bourke	PROPN	Bourke
was	AUX	be
really	ADV	really
an	DET	an
Irish	ADJ	irish
Jacobite	PROPN	Jacobite
,	PUNCT	,
naturalised	VERB	naturalise
in	ADP	in
France	PROPN	France
,	PUNCT	,
and	CCONJ	and
married	VERB	marry
to	ADP	to
the	DET	the
daughter	NOUN	daughter
of	ADP	of
the	DET	the
Marquis	PROPN	Marquis
de	X	de
Varennes	PROPN	Varennes
,	PUNCT	,
as	ADV	as
well	ADV	well
as	ADP	as
in	ADP	in
high	ADJ	high
favour	NOUN	favour
with	ADP	with
the	DET	the
Marshal	PROPN	Marshal
Duke	PROPN	Duke
of	ADP	of
Berwick	PROPN	Berwick
.	PUNCT	.
In	ADP	in
1719	NUM	1719
,	PUNCT	,
just	ADV	just
when	SCONJ	when
the	DET	the
ambition	NOUN	ambition
of	ADP	of
Elizabeth	PROPN	Elizabeth
Farnese	PROPN	Farnese
,	PUNCT	,
the	DET	the
second	ADJ	second
wife	NOUN	wife
of	ADP	of
Philip	PROPN	Philip
V.	PROPN	V.
of	ADP	of
Spain	PROPN	Spain
,	PUNCT	,
had	AUX	have
involved	VERB	involve
that	DET	that
country	NOUN	country
in	ADP	in
a	DET	a
war	NOUN	war
with	ADP	with
England	PROPN	England
,	PUNCT	,
France	PROPN	France
,	PUNCT	,
and	CCONJ	and
Austria	PROPN	Austria
,	PUNCT	,
the	DET	the
Count	PROPN	Count
was	AUX	be
transferred	VERB	transfer
from	ADP	from
the	DET	the
Spanish	ADJ	spanish
Embassy	PROPN	Embassy
to	ADP	to
that	DET	that
of	ADP	of
Sweden	PROPN	Sweden
,	PUNCT	,
and	CCONJ	and
sent	VERB	send
for	ADP	for
his	PRON	his
wife	NOUN	wife
and	CCONJ	and
two	NUM	two
elder	ADJ	eld
children	NOUN	child
to	PART	to
join	VERB	join
him	PRON	he
at	ADP	at
a	DET	a
Spanish	ADJ	spanish
port	NOUN	port
.	PUNCT	.
This	DET	this
arrangement	NOUN	arrangement
was	AUX	be
so	ADV	so
strange	ADJ	strange
that	SCONJ	that
I	PRON	I
can	AUX	can
only	ADV	only
account	VERB	account
for	ADP	for
it	PRON	it
by	ADP	by
supposing	VERB	suppose
that	SCONJ	that
as	ADP	as
this	DET	this
was	AUX	be
the	DET	the
date	NOUN	date
of	ADP	of
a	DET	a
feeble	ADJ	feeble
Spanish	ADJ	spanish
attempt	NOUN	attempt
on	ADP	on
behalf	NOUN	behalf
of	ADP	of
the	DET	the
Jacobites	PROPN	Jacobites
in	ADP	in
Scotland	PROPN	Scotland
,	PUNCT	,
Comte	PROPN	Comte
de	X	de
Bourke	PROPN	Bourke
may	AUX	may
not	PART	not
have	AUX	have
ventured	VERB	venture
by	ADP	by
the	DET	the
direct	ADJ	direct
route	NOUN	route
.	PUNCT	.
Or	CCONJ	or
it	PRON	it
may	AUX	may
not	PART	not
have	AUX	have
been	AUX	be
etiquette	NOUN	etiquette
for	ADP	for
him	PRON	he
to	PART	to
re	VERB	re
-	VERB	-
enter	VERB	enter
France	PROPN	France
when	SCONJ	when
appointed	VERB	appoint
ambassador	NOUN	ambassador
.	PUNCT	.
At	ADP	at
any	DET	any
rate	NOUN	rate
,	PUNCT	,
the	DET	the
poor	ADJ	poor
Countess	NOUN	countess
did	AUX	do
take	VERB	take
this	DET	this
route	NOUN	route
to	ADP	to
the	DET	the
South	PROPN	South
,	PUNCT	,
and	CCONJ	and
I	PRON	I
am	AUX	be
inclined	VERB	incline
to	PART	to
think	VERB	think
the	DET	the
narrative	NOUN	narrative
must	AUX	must
be	AUX	be
correct	ADJ	correct
,	PUNCT	,
as	ADP	as
all	DET	all
the	DET	the
side	NOUN	side
-	PUNCT	-
lights	NOUN	light
I	PRON	I
have	AUX	have
been	AUX	be
able	ADJ	able
to	PART	to
gain	ADV	gain
perfectly	ADV	perfectly
agree	VERB	agree
with	ADP	with
it	PRON	it
,	PUNCT	,
often	ADV	often
in	ADP	in
an	DET	an
unexpected	ADJ	unexpected
manner	NOUN	manner
.	PUNCT	.
The	DET	the
suite	NOUN	suite
and	CCONJ	and
the	DET	the
baggage	NOUN	baggage
were	AUX	be
just	ADV	just
as	ADV	as
related	VERB	relate
in	ADP	in
the	DET	the
story	NOUN	story
--	PUNCT	--
the	DET	the
only	ADJ	only
liberty	NOUN	liberty
I	PRON	I
have	AUX	have
taken	VERB	take
being	AUX	be
the	DET	the
bestowal	NOUN	bestowal
of	ADP	of
names	NOUN	name
.	PUNCT	.
'	PUNCT	'
M.	PROPN	M.
Arture	PROPN	Arture
'	PUNCT	'
was	AUX	be
really	ADV	really
of	ADP	of
the	DET	the
party	NOUN	party
,	PUNCT	,
but	CCONJ	but
I	PRON	I
have	AUX	have
made	VERB	make
him	PRON	he
Scotch	ADJ	scotch
instead	ADV	instead
of	ADP	of
Irish	ADJ	irish
,	PUNCT	,
and	CCONJ	and
I	PRON	I
have	AUX	have
no	DET	no
knowledge	NOUN	knowledge
that	SCONJ	that
the	DET	the
lackey	NOUN	lackey
was	AUX	be
not	PART	not
French	ADJ	french
.	PUNCT	.
The	DET	the
imbecility	NOUN	imbecility
of	ADP	of
the	DET	the
Abbe	PROPN	Abbe
is	AUX	be
merely	ADV	merely
a	DET	a
deduction	NOUN	deduction
from	ADP	from
his	PRON	his
helplessness	NOUN	helplessness
,	PUNCT	,
but	CCONJ	but
of	ADP	of
course	NOUN	course
this	DET	this
may	AUX	may
have	AUX	have
been	AUX	be
caused	VERB	cause
by	ADP	by
illness	NOUN	illness
.	PUNCT	.
The	DET	the
meeting	NOUN	meeting
with	ADP	with
M.	PROPN	M.
de	PROPN	de
Varennes	PROPN	Varennes
at	ADP	at
Avignon	PROPN	Avignon
,	PUNCT	,
Berwick	PROPN	Berwick
's	PART	's
offer	NOUN	offer
of	ADP	of
an	DET	an
escort	NOUN	escort
,	PUNCT	,
and	CCONJ	and
the	DET	the
Countess	NOUN	countess
's	PART	's
dread	NOUN	dread
of	ADP	of
the	DET	the
Pyrenees	PROPN	Pyrenees
,	PUNCT	,
are	AUX	be
all	DET	all
facts	NOUN	fact
,	PUNCT	,
as	ADV	as
well	ADV	well
as	ADP	as
her	PRON	she
embarkation	NOUN	embarkation
in	ADP	in
the	DET	the
Genoese	ADJ	genoese
tartane	NOUN	tartane
bound	VERB	bind
for	ADP	for
Barcelona	PROPN	Barcelona
,	PUNCT	,
and	CCONJ	and
its	PRON	its
capture	NOUN	capture
by	ADP	by
the	DET	the
Algerine	ADJ	algerine
corsair	NOUN	corsair
commanded	VERB	command
by	ADP	by
a	DET	a
Dutch	ADJ	dutch
renegade	NOUN	renegade
,	PUNCT	,
who	PRON	who
treated	VERB	treat
her	PRON	she
well	ADV	well
,	PUNCT	,
and	CCONJ	and
to	PART	to
whom	PRON	whom
she	PRON	she
gave	VERB	give
her	PRON	her
watch	NOUN	watch
.	PUNCT	.
Algerine	ADJ	algerine
history	NOUN	history
confirms	VERB	confirm
what	PRON	what
is	AUX	be
said	VERB	say
of	ADP	of
his	PRON	his
treatment	NOUN	treatment
.	PUNCT	.
Louis	PROPN	Louis
XIV	PROPN	XIV
.	PUNCT	.
had	AUX	have
bombarded	VERB	bombard
the	DET	the
pirate	NOUN	pirate
city	NOUN	city
,	PUNCT	,
and	CCONJ	and
compelled	VERB	compel
the	DET	the
Dey	PROPN	Dey
to	PART	to
receive	VERB	receive
a	DET	a
consul	NOUN	consul
and	CCONJ	and
to	PART	to
liberate	VERB	liberate
French	ADJ	french
prisoners	NOUN	prisoner
and	CCONJ	and
French	ADJ	french
property	NOUN	property
;	PUNCT	;
but	CCONJ	but
the	DET	the
lady	NOUN	lady
having	VERB	have
been	AUX	be
taken	VERB	take
in	ADP	in
an	DET	an
Italian	ADJ	italian
ship	NOUN	ship
,	PUNCT	,
the	DET	the
Dutchman	NOUN	dutchman
was	AUX	be
afraid	ADJ	afraid
to	PART	to
set	VERB	set
her	PRON	she
ashore	ADV	ashore
without	ADP	without
first	ADV	first
taking	VERB	take
her	PRON	she
to	ADP	to
Algiers	PROPN	Algiers
,	PUNCT	,
lest	ADP	lest
he	PRON	he
should	AUX	should
fall	VERB	fall
under	ADP	under
suspicion	NOUN	suspicion
.	PUNCT	.
He	PRON	he
would	AUX	would
not	PART	not
venture	VERB	venture
on	ADP	on
taking	VERB	take
so	ADV	so
many	ADJ	many
women	NOUN	woman
on	ADP	on
board	NOUN	board
his	PRON	his
own	ADJ	own
vessel	NOUN	vessel
,	PUNCT	,
being	AUX	be
evidently	ADV	evidently
afraid	ADJ	afraid
of	ADP	of
his	PRON	his
crew	NOUN	crew
of	ADP	of
more	ADJ	more
than	ADP	than
two	NUM	two
hundred	NUM	hundred
Turks	PROPN	Turks
and	CCONJ	and
Moors	PROPN	Moors
,	PUNCT	,
but	CCONJ	but
sent	VERB	send
seven	NUM	seven
men	NOUN	man
on	ADP	on
board	NOUN	board
the	DET	the
prize	NOUN	prize
and	CCONJ	and
took	VERB	take
it	PRON	it
in	ADP	in
tow	NOUN	tow
.	PUNCT	.
Curiously	ADV	curiously
enough	ADV	enough
,	PUNCT	,
history	NOUN	history
mentions	VERB	mention
the	DET	the
very	ADJ	very
tempest	NOUN	tempest
which	DET	which
drove	VERB	drive
the	DET	the
tartane	PROPN	tartane
apart	ADV	apart
from	ADP	from
her	PRON	her
captor	NOUN	captor
,	PUNCT	,
for	ADP	for
it	PRON	it
also	ADV	also
shattered	VERB	shatter
the	DET	the
French	PROPN	French
transports	NOUN	transport
and	CCONJ	and
interfered	VERB	interfere
with	ADP	with
Berwick	PROPN	Berwick
's	PART	's
Spanish	ADJ	spanish
campaign	NOUN	campaign
.	PUNCT	.
The	DET	the
circumstances	NOUN	circumstance
of	ADP	of
the	DET	the
wreck	NOUN	wreck
have	AUX	have
been	AUX	be
closely	ADV	closely
followed	VERB	follow
.	PUNCT	.
'	PUNCT	'
M.	PROPN	M.
Arture	PROPN	Arture
'	PUNCT	'
actually	ADV	actually
saved	VERB	save
Mademoiselle	PROPN	Mademoiselle
de	X	de
Bourke	PROPN	Bourke
,	PUNCT	,
and	CCONJ	and
placed	VERB	place
her	PRON	she
in	ADP	in
the	DET	the
arms	NOUN	arm
of	ADP	of
the	DET	the
_	ADJ	_
maitre	X	maitre
d'hotel	X	d'hotel
_	PUNCT	_
,	PUNCT	,
who	PRON	who
had	AUX	have
reached	VERB	reach
a	DET	a
rock	NOUN	rock
,	PUNCT	,
together	ADV	together
with	ADP	with
the	DET	the
Abbe	PROPN	Abbe
,	PUNCT	,
the	DET	the
lackey	PROPN	lackey
,	PUNCT	,
and	CCONJ	and
one	NUM	one
out	ADP	out
of	ADP	of
the	DET	the
four	NUM	four
maids	NOUN	maid
.	PUNCT	.
The	DET	the
other	ADJ	other
three	NUM	three
were	AUX	be
all	DET	all
in	ADP	in
the	DET	the
cabin	NOUN	cabin
with	ADP	with
their	PRON	their
mistress	NOUN	mistress
and	CCONJ	and
her	PRON	her
son	NOUN	son
,	PUNCT	,
and	CCONJ	and
shared	VERB	share
their	PRON	their
fate	NOUN	fate
.	PUNCT	.
The	DET	the
real	ADJ	real
'	PUNCT	'
Arture	PROPN	Arture
'	PUNCT	'
tried	VERB	try
to	PART	to
swim	VERB	swim
to	ADP	to
the	DET	the
shore	NOUN	shore
,	PUNCT	,
but	CCONJ	but
never	ADV	never
was	AUX	be
seen	VERB	see
again	ADV	again
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
his	PRON	his
adventures	NOUN	adventure
with	ADP	with
the	DET	the
little	ADJ	little
boy	NOUN	boy
are	AUX	be
wholly	ADV	wholly
imaginary	ADJ	imaginary
.	PUNCT	.
But	CCONJ	but
the	DET	the
little	ADJ	little
girl	NOUN	girl
's	PART	's
conduct	NOUN	conduct
is	AUX	be
perfectly	ADV	perfectly
true	ADJ	true
.	PUNCT	.
When	SCONJ	when
in	ADP	in
the	DET	the
steward	NOUN	steward
's	PART	's
arms	NOUN	arm
she	PRON	she
declared	VERB	declare
that	SCONJ	that
the	DET	the
savages	NOUN	savage
might	AUX	might
take	VERB	take
her	PRON	her
life	NOUN	life
,	PUNCT	,
but	CCONJ	but
never	ADV	never
should	AUX	should
make	VERB	make
her	PRON	she
deny	VERB	deny
her	PRON	her
faith	NOUN	faith
.	PUNCT	.
The	DET	the
account	NOUN	account
of	ADP	of
these	DET	these
captors	NOUN	captor
was	AUX	be
a	DET	a
great	ADJ	great
difficulty	NOUN	difficulty
,	PUNCT	,
till	SCONJ	till
in	ADP	in
the	DET	the
old	ADJ	old
_	PUNCT	_
Universal	PROPN	Universal
History	PROPN	History
_	PUNCT	_
I	PRON	I
found	VERB	find
a	DET	a
description	NOUN	description
of	ADP	of
Algeria	PROPN	Algeria
which	DET	which
tallied	VERB	tally
wonderfully	ADV	wonderfully
with	ADP	with
the	DET	the
narrative	NOUN	narrative
.	PUNCT	.
It	PRON	it
was	AUX	be
taken	VERB	take
from	ADP	from
a	DET	a
survey	NOUN	survey
of	ADP	of
the	DET	the
coast	NOUN	coast
made	VERB	make
a	DET	a
few	ADJ	few
years	NOUN	year
later	ADV	later
by	ADP	by
English	ADJ	english
officials	NOUN	official
.	PUNCT	.
The	DET	the
tribe	NOUN	tribe
inhabiting	VERB	inhabit
Mounts	PROPN	Mounts
Araz	PROPN	Araz
and	CCONJ	and
Couco	PROPN	Couco
,	PUNCT	,
and	CCONJ	and
bordering	VERB	border
on	ADP	on
Djigheli	PROPN	Djigheli
Bay	PROPN	Bay
,	PUNCT	,
were	AUX	be
really	ADV	really
wild	ADJ	wild
Arabs	PROPN	Arabs
,	PUNCT	,
claiming	VERB	claim
high	ADJ	high
descent	NOUN	descent
,	PUNCT	,
but	CCONJ	but
very	ADV	very
loose	ADJ	loose
Mohammedans	PROPN	Mohammedans
,	PUNCT	,
and	CCONJ	and
savage	ADJ	savage
in	ADP	in
their	PRON	their
habits	NOUN	habit
.	PUNCT	.
Their	PRON	their
name	NOUN	name
of	ADP	of
Cabeleyzes	PROPN	Cabeleyzes
is	AUX	be
said	VERB	say
--	PUNCT	--
with	ADP	with
what	DET	what
truth	NOUN	truth
I	PRON	I
know	VERB	know
not	PART	not
--	PUNCT	--
to	PART	to
mean	VERB	mean
'	PUNCT	'
revolted	ADJ	revolted
,	PUNCT	,
'	PUNCT	'
and	CCONJ	and
they	PRON	they
held	VERB	hold
themselves	PRON	themselves
independent	ADJ	independent
of	ADP	of
the	DET	the
Dey	PROPN	Dey
.	PUNCT	.
They	PRON	they
were	AUX	be
in	ADP	in
the	DET	the
habit	NOUN	habit
of	ADP	of
murdering	VERB	murder
or	CCONJ	or
enslaving	VERB	enslave
all	DET	all
shipwrecked	ADJ	shipwrecked
travellers	NOUN	traveller
,	PUNCT	,
except	SCONJ	except
subjects	NOUN	subject
of	ADP	of
Algiers	PROPN	Algiers
,	PUNCT	,
whom	PRON	whom
they	PRON	they
released	VERB	release
with	ADP	with
nothing	PRON	nothing
but	CCONJ	but
their	PRON	their
lives	NOUN	life
.	PUNCT	.
All	DET	all
this	DET	this
perfectly	ADV	perfectly
explains	VERB	explain
the	DET	the
sufferings	NOUN	suffering
of	ADP	of
Mademoiselle	PROPN	Mademoiselle
de	PROPN	de
Bourke	PROPN	Bourke
.	PUNCT	.
The	DET	the
history	NOUN	history
of	ADP	of
the	DET	the
plundering	NOUN	plundering
,	PUNCT	,
the	DET	the
threats	NOUN	threat
,	PUNCT	,
the	DET	the
savage	ADJ	savage
treatment	NOUN	treatment
of	ADP	of
the	DET	the
corpses	NOUN	corpse
,	PUNCT	,
the	DET	the
wild	ADJ	wild
dogs	NOUN	dog
,	PUNCT	,
the	DET	the
councils	NOUN	council
of	ADP	of
the	DET	the
tribe	NOUN	tribe
,	PUNCT	,
the	DET	the
separation	NOUN	separation
of	ADP	of
the	DET	the
captives	NOUN	captive
,	PUNCT	,
and	CCONJ	and
the	DET	the
child	NOUN	child
's	PART	's
heroism	NOUN	heroism
,	PUNCT	,
is	AUX	be
all	DET	all
literally	ADV	literally
true	ADJ	true
--	PUNCT	--
the	DET	the
expedient	NOUN	expedient
of	ADP	of
Victorine	PROPN	Victorine
's	PART	's
defence	NOUN	defence
alone	ADV	alone
being	AUX	be
an	DET	an
invention	NOUN	invention
.	PUNCT	.
It	PRON	it
is	AUX	be
also	ADV	also
true	ADJ	true
that	SCONJ	that
the	DET	the
little	ADJ	little
girl	NOUN	girl
and	CCONJ	and
the	DET	the
_	ADJ	_
maitre	X	maitre
d'hotel	X	d'hotel
_	PUNCT	_
wrote	VERB	write
four	NUM	four
letters	NOUN	letter
,	PUNCT	,
and	CCONJ	and
sent	VERB	send
them	PRON	they
by	ADP	by
different	ADJ	different
chances	NOUN	chance
to	ADP	to
Algiers	PROPN	Algiers
,	PUNCT	,
but	CCONJ	but
only	ADV	only
the	DET	the
last	ADJ	last
ever	ADV	ever
arrived	VERB	arrive
,	PUNCT	,
and	CCONJ	and
it	PRON	it
created	VERB	create
a	DET	a
great	ADJ	great
sensation	NOUN	sensation
.	PUNCT	.
M.	PROPN	M.
Dessault	PROPN	Dessault
is	AUX	be
a	DET	a
real	ADJ	real
personage	NOUN	personage
,	PUNCT	,
and	CCONJ	and
the	DET	the
kindness	NOUN	kindness
of	ADP	of
the	DET	the
Dey	PROPN	Dey
and	CCONJ	and
of	ADP	of
the	DET	the
Moors	PROPN	Moors
was	AUX	be
exactly	ADV	exactly
as	ADP	as
related	VERB	relate
,	PUNCT	,
also	ADV	also
the	DET	the
expedient	NOUN	expedient
of	ADP	of
sending	VERB	send
the	DET	the
Marabout	PROPN	Marabout
of	ADP	of
Bugia	PROPN	Bugia
to	PART	to
negotiate	VERB	negotiate
.	PUNCT	.
Mr.	PROPN	Mr.
Thomas	PROPN	Thomas
Thompson	PROPN	Thompson
was	AUX	be
really	ADV	really
the	DET	the
English	ADJ	english
Consul	PROPN	Consul
at	ADP	at
the	DET	the
time	NOUN	time
,	PUNCT	,
but	CCONJ	but
his	PRON	his
share	NOUN	share
in	ADP	in
the	DET	the
matter	NOUN	matter
is	AUX	be
imaginary	ADJ	imaginary
,	PUNCT	,
as	ADP	as
it	PRON	it
depends	VERB	depend
on	ADP	on
Arthur	PROPN	Arthur
's	PART	's
adventures	NOUN	adventure
.	PUNCT	.
The	DET	the
account	NOUN	account
of	ADP	of
the	DET	the
Marabout	PROPN	Marabout
system	NOUN	system
comes	VERB	come
from	ADP	from
the	DET	the
_	PUNCT	_
Universal	PROPN	Universal
History	NOUN	history
_	PUNCT	_
;	PUNCT	;
but	CCONJ	but
the	DET	the
arrival	NOUN	arrival
,	PUNCT	,
the	DET	the
negotiations	NOUN	negotiation
,	PUNCT	,
and	CCONJ	and
the	DET	the
desire	NOUN	desire
of	ADP	of
the	DET	the
sheyk	NOUN	sheyk
to	PART	to
detain	VERB	detain
the	DET	the
young	ADJ	young
French	ADJ	french
lady	NOUN	lady
for	ADP	for
a	DET	a
wife	NOUN	wife
to	ADP	to
his	PRON	his
son	NOUN	son
,	PUNCT	,
are	AUX	be
from	ADP	from
the	DET	the
narrative	NOUN	narrative
.	PUNCT	.
He	PRON	he
really	ADV	really
did	AUX	do
claim	VERB	claim
to	PART	to
be	AUX	be
an	DET	an
equal	ADJ	equal
match	NOUN	match
for	ADP	for
her	PRON	she
,	PUNCT	,
were	AUX	be
she	PRON	she
daughter	NOUN	daughter
of	ADP	of
the	DET	the
King	PROPN	King
of	ADP	of
France	PROPN	France
,	PUNCT	,
since	SCONJ	since
he	PRON	he
was	AUX	be
King	PROPN	King
of	ADP	of
the	DET	the
Mountains	PROPN	Mountains
.	PUNCT	.
The	DET	the
welcome	NOUN	welcome
at	ADP	at
Algiers	PROPN	Algiers
and	CCONJ	and
the	DET	the
_	SYM	_
Te	PROPN	Te
Deum	PROPN	Deum
_	PUNCT	_
in	ADP	in
the	DET	the
Consul	PROPN	Consul
's	PART	's
chapel	NOUN	chapel
also	ADV	also
are	AUX	be
related	VERB	relate
in	ADP	in
the	DET	the
book	NOUN	book
that	PRON	that
serves	VERB	serve
me	PRON	I
for	ADP	for
authority	NOUN	authority
.	PUNCT	.
It	PRON	it
adds	VERB	add
that	SCONJ	that
Mademoiselle	PROPN	Mademoiselle
de	ADP	de
Bourke	PROPN	Bourke
finally	ADV	finally
married	VERB	marry
a	DET	a
Marquis	PROPN	Marquis
de	ADP	de
B---	PROPN	B---
,	PUNCT	,
and	CCONJ	and
lived	VERB	live
much	ADV	much
respected	ADJ	respected
in	ADP	in
Provence	PROPN	Provence
,	PUNCT	,
dying	VERB	die
shortly	ADV	shortly
before	ADP	before
the	DET	the
Revolution	PROPN	Revolution
.	PUNCT	.
I	PRON	I
will	AUX	will
only	ADV	only
mention	VERB	mention
further	ADV	far
that	SCONJ	that
a	DET	a
rescued	VERB	rescue
Abyssinian	ADJ	abyssinian
slave	NOUN	slave
named	VERB	name
Fareek	PROPN	Fareek
(	PUNCT	(
happily	ADV	happily
not	PART	not
tongueless	ADJ	tongueless
)	PUNCT	)
was	AUX	be
well	ADV	well
known	VERB	know
to	ADP	to
me	PRON	I
many	ADJ	many
years	NOUN	year
ago	ADV	ago
in	ADP	in
the	DET	the
household	NOUN	household
of	ADP	of
the	DET	the
late	ADJ	late
Warden	PROPN	Warden
Barter	PROPN	Barter
of	ADP	of
Winchester	PROPN	Winchester
College	PROPN	College
.	PUNCT	.
Since	SCONJ	since
writing	VERB	write
the	DET	the
above	ADJ	above
I	PRON	I
have	AUX	have
by	ADP	by
the	DET	the
kindness	NOUN	kindness
of	ADP	of
friends	NOUN	friend
been	AUX	be
enabled	VERB	enable
to	PART	to
discover	VERB	discover
Mr.	PROPN	Mr.
Scott	PROPN	Scott
's	PART	's
authority	NOUN	authority
,	PUNCT	,
namely	ADV	namely
,	PUNCT	,
a	DET	a
book	NOUN	book
entitled	VERB	entitle
_	X	_
Voyage	PROPN	Voyage
pour	ADP	pour
la	X	la
Redemption	PROPN	Redemption
des	ADP	des
captifs	X	captifs
aux	ADP	aux
Royaumes	PROPN	Royaumes
d'Alger	PROPN	d'Alger
et	X	et
de	ADP	de
Tunis	PROPN	Tunis
_	PUNCT	_
,	PUNCT	,
_	PUNCT	_
fait	X	fait
en	X	en
_	X	_
1720	NUM	1720
_	X	_
par	X	par
les	X	les
P.P.	PROPN	P.P.
Francois	PROPN	Francois
Comelin	PROPN	Comelin
_	PUNCT	_
,	PUNCT	,
_	PUNCT	_
Philemon	PROPN	Philemon
de	X	de
la	X	la
Motte	PROPN	Motte
_	PUNCT	_
,	PUNCT	,
_	PUNCT	_
et	X	et
Joseph	PROPN	Joseph
Bernard	PROPN	Bernard
_	PUNCT	_
,	PUNCT	,
_	PUNCT	_
de	X	de
l'Ordre	X	l'ordre
de	X	de
la	X	la
Sainte	PROPN	Sainte
Trinite	PROPN	Trinite
_	PUNCT	_
,	PUNCT	,
_	PUNCT	_
dit	X	dit
Mathurine	PROPN	Mathurine
_	PUNCT	_
.	PUNCT	.
This	DET	this
Order	NOUN	order
was	AUX	be
established	VERB	establish
by	ADP	by
Jean	PROPN	Jean
Matha	PROPN	Matha
for	ADP	for
the	DET	the
ransom	NOUN	ransom
and	CCONJ	and
rescue	NOUN	rescue
of	ADP	of
prisoners	NOUN	prisoner
in	ADP	in
the	DET	the
hands	NOUN	hand
of	ADP	of
the	DET	the
Moors	PROPN	Moors
.	PUNCT	.
A	DET	a
translation	NOUN	translation
of	ADP	of
the	DET	the
adventures	NOUN	adventure
of	ADP	of
the	DET	the
Comtesse	PROPN	Comtesse
de	PROPN	de
Bourke	PROPN	Bourke
and	CCONJ	and
her	PRON	her
daughter	NOUN	daughter
was	AUX	be
published	VERB	publish
in	ADP	in
the	DET	the
_	SYM	_
Catholic	PROPN	Catholic
World	PROPN	World
_	PUNCT	_
,	PUNCT	,
New	PROPN	New
York	PROPN	York
,	PUNCT	,
July	PROPN	July
1881	NUM	1881
.	PUNCT	.
It	PRON	it
exactly	ADV	exactly
agrees	VERB	agree
with	ADP	with
the	DET	the
narration	NOUN	narration
in	ADP	in
_	PUNCT	_
The	DET	the
Mariners	PROPN	Mariners
'	PART	'
Chronicle	PROPN	Chronicle
_	PUNCT	_
except	SCONJ	except
that	SCONJ	that
,	PUNCT	,
in	ADP	in
the	DET	the
true	ADJ	true
spirit	NOUN	spirit
of	ADP	of
the	DET	the
eighteenth	ADJ	eighteenth
century	NOUN	century
,	PUNCT	,
Mr.	PROPN	Mr.
Scott	PROPN	Scott
thought	VERB	think
fit	ADJ	fit
to	PART	to
suppress	VERB	suppress
