Distributed	VERB	distribute
moved	VERB	move
with	ADP	with
smooth	ADJ	smooth
and	CCONJ	and
marvelous	ADJ	marvelous
haste	NOUN	haste
to	ADP	to
his	PRON	his
vicinity	NOUN	vicinity
.	PUNCT	.
Under	ADP	under
cover	NOUN	cover
of	ADP	of
the	DET	the
tablecloth	NOUN	tablecloth
a	PUNCT	a
packet	NOUN	packet
--	PUNCT	--
I	PRON	I
could	AUX	could
not	PART	not
tell	VERB	tell
what	PRON	what
it	PRON	it
contained	VERB	contain
--	PUNCT	--
was	AUX	be
thrust	VERB	thrust
into	ADP	into
my	PRON	my
hand	NOUN	hand
.	PUNCT	.
""""	PUNCT	""""
Sir	NOUN	sir
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
raising	VERB	raise
my	PRON	my
glass	NOUN	glass
of	ADP	of
wine	NOUN	wine
to	ADP	to
his	PRON	his
lips	NOUN	lip
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
am	AUX	be
forced	VERB	force
to	PART	to
take	VERB	take
somewhat	ADV	somewhat
of	ADP	of
a	DET	a
liberty	NOUN	liberty
.	PUNCT	.
You	PRON	you
can	AUX	can
render	VERB	render
me	PRON	I
the	DET	the
service	NOUN	service
of	ADP	of
a	DET	a
lifetime	NOUN	lifetime
!	PUNCT	!
Kindly	ADV	kindly
accept	VERB	accept
the	DET	the
situation	NOUN	situation
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
stared	VERB	stare
at	ADP	at
him	PRON	he
for	ADP	for
a	DET	a
moment	NOUN	moment
quite	ADV	quite
blankly	ADV	blankly
.	PUNCT	.
Then	ADV	then
I	PRON	I
recognized	VERB	recognize
him	PRON	he
;	PUNCT	;
and	CCONJ	and
,	PUNCT	,
transferring	VERB	transfer
at	ADP	at
once	ADV	once
the	DET	the
packet	NOUN	packet
to	ADP	to
my	PRON	my
trousers	NOUN	trouser
pocket	NOUN	pocket
,	PUNCT	,
I	PRON	I
drew	VERB	draw
another	DET	another
glass	NOUN	glass
toward	ADP	toward
me	PRON	I
and	CCONJ	and
poured	VERB	pour
out	ADP	out
the	DET	the
remainder	NOUN	remainder
of	ADP	of
my	PRON	my
half	ADJ	half
-	PUNCT	-
bottle	NOUN	bottle
of	ADP	of
hock	NOUN	hock
.	PUNCT	.
So	ADV	so
much	ADJ	much
,	PUNCT	,
at	ADP	at
any	DET	any
rate	NOUN	rate
,	PUNCT	,
I	PRON	I
felt	VERB	feel
I	PRON	I
had	AUX	have
saved	VERB	save
!	PUNCT	!
""""	PUNCT	""""
I	PRON	I
shall	AUX	shall
offer	VERB	offer
you	PRON	you
presently	ADV	presently
,	PUNCT	,
""""	PUNCT	""""
my	PRON	my
self	NOUN	self
-	PUNCT	-
invited	ADJ	invited
guest	NOUN	guest
continued	VERB	continue
,	PUNCT	,
with	ADP	with
his	PRON	his
mouth	NOUN	mouth
full	ADJ	full
of	ADP	of
my	PRON	my
chicken	NOUN	chicken
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
fullest	ADJ	full
explanation	NOUN	explanation
.	PUNCT	.
I	PRON	I
shall	AUX	shall
also	ADV	also
ask	VERB	ask
you	PRON	you
to	PART	to
do	AUX	do
me	PRON	I
the	DET	the
honor	NOUN	honor
of	ADP	of
dining	VERB	dine
with	ADP	with
me	PRON	I
.	PUNCT	.
I	PRON	I
think	VERB	think
I	PRON	I
am	AUX	be
right	ADJ	right
in	ADP	in
saying	VERB	say
that	SCONJ	that
we	PRON	we
are	AUX	be
not	PART	not
altogether	ADV	altogether
strangers	NOUN	stranger
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
know	VERB	know
you	PRON	you
very	ADV	very
well	ADV	well
by	ADP	by
sight	NOUN	sight
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
told	VERB	tell
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
have	AUX	have
seen	VERB	see
you	PRON	you
here	ADV	here
several	ADJ	several
times	NOUN	time
before	ADV	before
with	ADP	with
a	DET	a
young	ADJ	young
lady	NOUN	lady
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Exactly	ADV	exactly
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
agreed	VERB	agree
.	PUNCT	.
""""	PUNCT	""""
My	PRON	my
daughter	NOUN	daughter
,	PUNCT	,
sir	NOUN	sir
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Then	ADV	then
for	ADP	for
the	DET	the
sake	NOUN	sake
of	ADP	of
your	PRON	your
daughter	NOUN	daughter
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
said	VERB	say
,	PUNCT	,
with	ADP	with
an	DET	an
enthusiasm	NOUN	enthusiasm
that	PRON	that
was	AUX	be
not	PART	not
in	ADP	in
the	DET	the
least	ADJ	least
assumed	ADJ	assumed
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
can	AUX	can
assure	VERB	assure
you	PRON	you
that	SCONJ	that
,	PUNCT	,
whether	SCONJ	whether
as	ADP	as
host	NOUN	host
or	CCONJ	or
guest	NOUN	guest
,	PUNCT	,
you	PRON	you
are	AUX	be
very	ADV	very
welcome	ADJ	welcome
to	PART	to
sit	VERB	sit
at	ADP	at
my	PRON	my
table	NOUN	table
.	PUNCT	.
As	ADP	as
for	ADP	for
this	DET	this
packet--	NOUN	packet--
""""	PUNCT	""""
""""	PUNCT	""""
Keep	VERB	keep
it	PRON	it
for	ADP	for
a	DET	a
few	ADJ	few
moments	NOUN	moment
,	PUNCT	,
my	PRON	my
young	ADJ	young
friend	NOUN	friend
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
newcomer	NOUN	newcomer
interrupted	VERB	interrupt
,	PUNCT	,
""""	PUNCT	""""
just	ADV	just
while	SCONJ	while
I	PRON	I
recover	VERB	recover
my	PRON	my
breath	NOUN	breath
,	PUNCT	,
that	DET	that
is	AUX	be
all	DET	all
.	PUNCT	.
Have	AUX	have
confidence	NOUN	confidence
in	ADP	in
me	PRON	I
.	PUNCT	.
Things	NOUN	thing
may	AUX	may
happen	VERB	happen
here	ADV	here
very	ADV	very
shortly	ADV	shortly
.	PUNCT	.
Sit	VERB	sit
tight	ADV	tight
and	CCONJ	and
you	PRON	you
will	AUX	will
never	ADV	never
regret	VERB	regret
it	PRON	it
.	PUNCT	.
My	PRON	my
name	NOUN	name
,	PUNCT	,
so	ADV	so
far	ADV	far
as	ADP	as
you	PRON	you
are	AUX	be
concerned	VERB	concern
,	PUNCT	,
is	AUX	be
Joseph	PROPN	Joseph
H.	PROPN	H.
Parker	PROPN	Parker
.	PUNCT	.
Tell	VERB	tell
me	PRON	I
,	PUNCT	,
you	PRON	you
are	AUX	be
facing	VERB	face
the	DET	the
door	NOUN	door
,	PUNCT	,
some	DET	some
one	PRON	one
has	AUX	have
just	ADV	just
entered	VERB	enter
.	PUNCT	.
Who	PRON	who
is	AUX	be
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
A	DET	a
stranger	NOUN	stranger
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
replied	VERB	reply
;	PUNCT	;
""""	PUNCT	""""
a	DET	a
stranger	NOUN	stranger
to	ADP	to
this	DET	this
place	NOUN	place
,	PUNCT	,
I	PRON	I
am	AUX	be
sure	ADJ	sure
.	PUNCT	.
He	PRON	he
is	AUX	be
tall	ADJ	tall
and	CCONJ	and
dark	ADJ	dark
;	PUNCT	;
he	PRON	he
is	AUX	be
a	DET	a
little	ADJ	little
lantern	NOUN	lantern
-	PUNCT	-
jawed	ADJ	jawed
--	PUNCT	--
a	DET	a
hatchet	NOUN	hatchet
-	PUNCT	-
shaped	VERB	shape
face	NOUN	face
,	PUNCT	,
I	PRON	I
should	AUX	should
call	VERB	call
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
My	PRON	my
man	NOUN	man
,	PUNCT	,
right	ADV	right
enough	ADV	enough
,	PUNCT	,
""""	PUNCT	""""
Mr.	PROPN	Mr.
Joseph	PROPN	Joseph
H.	PROPN	H.
Parker	PROPN	Parker
muttered	VERB	mutter
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
n't	PART	not
seem	VERB	seem
to	PART	to
notice	VERB	notice
him	PRON	he
particularly	ADV	particularly
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
added	VERB	add
,	PUNCT	,
""""	PUNCT	""""
but	CCONJ	but
tell	VERB	tell
me	PRON	I
what	PRON	what
he	PRON	he
is	AUX	be
doing	VERB	do
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
He	PRON	he
seems	VERB	seem
to	PART	to
have	AUX	have
entered	VERB	enter
in	ADP	in
a	DET	a
hurry	NOUN	hurry
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
announced	VERB	announce
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
is	AUX	be
now	ADV	now
taking	VERB	take
off	ADP	off
his	PRON	his
overcoat	NOUN	overcoat
.	PUNCT	.
He	PRON	he
is	AUX	be
wearing	VERB	wear
,	PUNCT	,
I	PRON	I
perceive	VERB	perceive
,	PUNCT	,
a	DET	a
bowler	NOUN	bowler
hat	NOUN	hat
,	PUNCT	,
a	DET	a
dinner	NOUN	dinner
jacket	NOUN	jacket
,	PUNCT	,
the	DET	the
wrong	ADV	wrong
-	PUNCT	-
shaped	VERB	shape
collar	NOUN	collar
;	PUNCT	;
and	CCONJ	and
he	PRON	he
appears	VERB	appear
to	PART	to
have	AUX	have
forgotten	VERB	forget
to	PART	to
change	VERB	change
his	PRON	his
boots	NOUN	boot
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
's	AUX	be
Cullen	PROPN	Cullen
,	PUNCT	,
all	ADV	all
right	ADV	right
,	PUNCT	,
""""	PUNCT	""""
Mr.	PROPN	Mr.
Joseph	PROPN	Joseph
H.	PROPN	H.
Parker	PROPN	Parker
groaned	VERB	groan
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
're	AUX	be
a	DET	a
person	NOUN	person
of	ADP	of
observation	NOUN	observation
,	PUNCT	,
sir	NOUN	sir
.	PUNCT	.
Well	INTJ	well
,	PUNCT	,
I	PRON	I
've	AUX	have
been	AUX	be
in	ADP	in
tighter	ADJ	tight
corners	NOUN	corner
than	ADP	than
this	DET	this
--	PUNCT	--
thanks	NOUN	thank
to	ADP	to
you	PRON	you
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Who	PRON	who
is	AUX	be
Mr.	PROPN	Mr.
Cullen	PROPN	Cullen
and	CCONJ	and
what	PRON	what
does	AUX	do
he	PRON	he
want	VERB	want
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Mr.	PROPN	Mr.
Cullen	PROPN	Cullen
,	PUNCT	,
""""	PUNCT	""""
my	PRON	my
guest	NOUN	guest
declared	VERB	declare
,	PUNCT	,
sampling	VERB	sample
the	DET	the
fresh	ADJ	fresh
bottle	NOUN	bottle
of	ADP	of
wine	NOUN	wine
which	DET	which
had	AUX	have
just	ADV	just
been	AUX	be
brought	VERB	bring
to	ADP	to
him	PRON	he
,	PUNCT	,
""""	PUNCT	""""
is	AUX	be
one	NUM	one
of	ADP	of
those	DET	those
misguided	ADJ	misguided
individuals	NOUN	individual
whose	DET	whose
lack	NOUN	lack
of	ADP	of
faith	NOUN	faith
in	ADP	in
his	PRON	his
fellows	NOUN	fellow
will	AUX	will
bring	VERB	bring
him	PRON	he
some	DET	some
time	NOUN	time
or	CCONJ	or
other	ADJ	other
to	ADP	to
a	DET	a
bad	ADJ	bad
end	NOUN	end
.	PUNCT	.
My	PRON	my
young	ADJ	young
friend	NOUN	friend
,	PUNCT	,
sip	VERB	sip
that	DET	that
wine	NOUN	wine
thoughtfully	ADV	thoughtfully
--	PUNCT	--
don't	ADV	don't
hurry	VERB	hurry
over	ADP	over
it	PRON	it
--	PUNCT	--
and	CCONJ	and
tell	VERB	tell
me	PRON	I
whether	SCONJ	whether
my	PRON	my
choice	NOUN	choice
is	AUX	be
not	PART	not
better	ADJ	well
than	ADP	than
yours	NOUN	your
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Possibly	ADV	possibly
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
remarked	VERB	remark
,	PUNCT	,
with	ADP	with
a	DET	a
glance	NOUN	glance
at	ADP	at
the	DET	the
yellow	ADJ	yellow
seal	NOUN	seal
,	PUNCT	,
""""	PUNCT	""""
your	PRON	your
pocket	NOUN	pocket
is	AUX	be
longer	ADJ	long
.	PUNCT	.
By	ADP	by
the	DET	the
by	NOUN	by
,	PUNCT	,
your	PRON	your
friend	NOUN	friend
is	AUX	be
coming	VERB	come
toward	ADP	toward
us	PRON	we
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
It	PRON	it
is	AUX	be
not	PART	not
a	DET	a
question	NOUN	question
of	ADP	of
pocket	NOUN	pocket
,	PUNCT	,
""""	PUNCT	""""
Mr.	PROPN	Mr.
Parker	PROPN	Parker
continued	VERB	continue
,	PUNCT	,
disregarding	VERB	disregard
my	PRON	my
remark	NOUN	remark
,	PUNCT	,
""""	PUNCT	""""
it	PRON	it
is	AUX	be
a	DET	a
question	NOUN	question
of	ADP	of
taste	NOUN	taste
and	CCONJ	and
judgment	NOUN	judgment
;	PUNCT	;
discrimination	NOUN	discrimination
is	AUX	be
perhaps	ADV	perhaps
the	DET	the
word	NOUN	word
I	PRON	I
should	AUX	should
use	VERB	use
.	PUNCT	.
Now	ADV	now
in	ADP	in
my	PRON	my
younger	ADJ	young
days	NOUN	day
--	PUNCT	--
Eh	INTJ	eh
?	PUNCT	?
What	PRON	what
's	AUX	be
that	DET	that
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
person	NOUN	person
named	VERB	name
Cullen	PROPN	Cullen
had	AUX	have
paused	VERB	pause
at	ADP	at
my	PRON	my
table	NOUN	table
.	PUNCT	.
His	PRON	his
hand	NOUN	hand
was	AUX	be
resting	VERB	rest
gently	ADV	gently
upon	SCONJ	upon
the	DET	the
shoulder	NOUN	shoulder
of	ADP	of
my	PRON	my
self	NOUN	self
-	PUNCT	-
invited	VERB	invite
guest	NOUN	guest
.	PUNCT	.
Mr.	PROPN	Mr.
Parker	PROPN	Parker
looked	VERB	look
up	ADV	up
and	CCONJ	and
appeared	VERB	appear
to	PART	to
recognize	VERB	recognize
him	PRON	he
with	ADP	with
much	ADJ	much
surprise	NOUN	surprise
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
,	PUNCT	,
my	PRON	my
dear	ADJ	dear
fellow	NOUN	fellow
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
exclaimed	VERB	exclaim
.	PUNCT	.
""""	PUNCT	""""
Say	VERB	say
,	PUNCT	,
I	PRON	I
'm	AUX	be
delighted	ADJ	delighted
to	PART	to
see	VERB	see
you	PRON	you
--	PUNCT	--
I	PRON	I
am	AUX	be
sure	ADJ	sure
!	PUNCT	!
But	CCONJ	but
would	AUX	would
you	PRON	you
mind	VERB	mind
--	PUNCT	--
just	ADV	just
a	DET	a
little	ADJ	little
lower	ADV	lower
with	ADP	with
your	PRON	your
fingers	NOUN	finger
!	PUNCT	!
Too	ADV	too
professional	ADJ	professional
a	DET	a
touch	NOUN	touch
altogether	ADV	altogether
!	PUNCT	!
""""	PUNCT	""""
Mr.	PROPN	Mr.
Cullen	PROPN	Cullen
smiled	VERB	smile
,	PUNCT	,
and	CCONJ	and
from	ADP	from
that	DET	that
moment	NOUN	moment
I	PRON	I
took	VERB	take
a	DET	a
dislike	NOUN	dislike
to	ADP	to
him	PRON	he
--	PUNCT	--
a	DET	a
dislike	NOUN	dislike
that	PRON	that
did	AUX	do
much	ADV	much
toward	ADP	toward
determining	VERB	determine
the	DET	the
point	NOUN	point
of	ADP	of
view	NOUN	view
from	ADP	from
which	DET	which
I	PRON	I
was	AUX	be
inclined	ADJ	inclined
to	PART	to
consider	VERB	consider
various	ADJ	various
succeeding	VERB	succeed
incidents	NOUN	incident
.	PUNCT	.
He	PRON	he
was	AUX	be
by	ADP	by
no	DET	no
means	NOUN	means
a	DET	a
person	NOUN	person
of	ADP	of
prepossessing	VERB	prepossess
appearance	NOUN	appearance
.	PUNCT	.
His	PRON	his
cheeks	NOUN	cheek
were	AUX	be
colorless	ADJ	colorless
save	SCONJ	save
for	ADP	for
a	DET	a
sort	NOUN	sort
of	ADP	of
yellowish	ADJ	yellowish
tinge	NOUN	tinge
.	PUNCT	.
His	PRON	his
mouth	NOUN	mouth
reminded	VERB	remind
me	PRON	I
of	ADP	of
the	DET	the
mouth	NOUN	mouth
of	ADP	of
a	DET	a
horse	NOUN	horse
;	PUNCT	;
his	PRON	his
teeth	NOUN	tooth
were	AUX	be
irregular	ADJ	irregular
and	CCONJ	and
poor	ADJ	poor
.	PUNCT	.
Yet	ADV	yet
there	PRON	there
was	AUX	be
about	ADP	about
the	DET	the
man	NOUN	man
a	DET	a
certain	ADJ	certain
sense	NOUN	sense
of	ADP	of
power	NOUN	power
.	PUNCT	.
His	PRON	his
eyes	NOUN	eye
were	AUX	be
clear	ADJ	clear
and	CCONJ	and
bright	ADJ	bright
.	PUNCT	.
His	PRON	his
manner	NOUN	manner
was	AUX	be
imbued	VERB	imbue
with	ADP	with
the	DET	the
reserve	NOUN	reserve
strength	NOUN	strength
of	ADP	of
a	DET	a
man	NOUN	man
who	PRON	who
knows	VERB	know
his	PRON	his
own	ADJ	own
mind	NOUN	mind
and	CCONJ	and
does	AUX	do
not	PART	not
fear	VERB	fear
to	PART	to
speak	VERB	speak
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
sorry	ADJ	sorry
to	PART	to
interrupt	VERB	interrupt
you	PRON	you
at	ADP	at
your	PRON	your
dinner	NOUN	dinner
,	PUNCT	,
Mr.	PROPN	Mr.
Parker	PROPN	Parker
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
his	PRON	his
eyes	NOUN	eye
traveling	VERB	travel
all	ADV	all
over	ADP	over
the	DET	the
table	NOUN	table
as	ADP	as
though	SCONJ	though
taking	VERB	take
in	ADP	in
its	PRON	its
appointments	NOUN	appointment
and	CCONJ	and
condition	NOUN	condition
.	PUNCT	.
""""	PUNCT	""""
Of	ADP	of
no	DET	no
consequence	NOUN	consequence
at	ADV	at
all	ADV	all
,	PUNCT	,
""""	PUNCT	""""
Mr.	PROPN	Mr.
Parker	PROPN	Parker
assured	VERB	assure
him	PRON	he
;	PUNCT	;
""""	PUNCT	""""
in	ADP	in
fact	NOUN	fact
I	PRON	I
have	AUX	have
nearly	ADV	nearly
finished	VERB	finish
.	PUNCT	.
If	SCONJ	if
you	PRON	you
are	AUX	be
thinking	VERB	think
of	ADP	of
dining	VERB	dine
here	ADV	here
let	VERB	let
me	PRON	I
recommend	VERB	recommend
this	DET	this
chicken	NOUN	chicken
_	PUNCT	_
en	X	en
casserole	NOUN	casserole
_	PUNCT	_
.	PUNCT	.
I	PRON	I
have	AUX	have
tasted	VERB	taste
nothing	PRON	nothing
so	ADV	so
good	ADJ	good
for	ADP	for
days	NOUN	day
!	PUNCT	!
""""	PUNCT	""""
Mr.	PROPN	Mr.
Cullen	PROPN	Cullen
thanked	VERB	thank
him	PRON	he
mechanically	ADV	mechanically
.	PUNCT	.
His	PRON	his
mind	NOUN	mind
,	PUNCT	,
however	ADV	however
,	PUNCT	,
was	AUX	be
obviously	ADV	obviously
filled	VERB	fill
with	ADP	with
other	ADJ	other
things	NOUN	thing
.	PUNCT	.
He	PRON	he
was	AUX	be
puzzled	VERB	puzzle
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
must	AUX	must
have	AUX	have
a	DET	a
double	NOUN	double
about	ADV	about
this	DET	this
