Transcribed	VERB	transcribe
foresee	VERB	foresee
was	AUX	be
the	DET	the
energy	NOUN	energy
and	CCONJ	and
ingenuity	NOUN	ingenuity
with	ADP	with
which	DET	which
the	DET	the
navy	NOUN	navy
has	AUX	have
found	VERB	find
means	NOUN	mean
to	PART	to
meet	VERB	meet
the	DET	the
new	ADJ	new
conditions	NOUN	condition
.	PUNCT	.
The	DET	the
great	ADJ	great
silent	ADJ	silent
battle	NOUN	battle
which	DET	which
has	AUX	have
been	AUX	be
fought	VERB	fight
beneath	ADP	beneath
the	DET	the
waves	NOUN	wave
has	AUX	have
ended	VERB	end
in	ADP	in
the	DET	the
repulse	NOUN	repulse
of	ADP	of
an	DET	an
armada	NOUN	armada
far	ADV	far
more	ADV	more
dangerous	ADJ	dangerous
than	ADP	than
that	DET	that
of	ADP	of
Spain	PROPN	Spain
.	PUNCT	.
It	PRON	it
may	AUX	may
be	AUX	be
objected	VERB	object
that	SCONJ	that
the	DET	the
writer	NOUN	writer
,	PUNCT	,
feeling	VERB	feel
the	DET	the
danger	NOUN	danger
so	ADV	so
strongly	ADV	strongly
,	PUNCT	,
should	AUX	should
have	AUX	have
taken	VERB	take
other	ADJ	other
means	NOUN	mean
than	ADP	than
fiction	NOUN	fiction
to	PART	to
put	VERB	put
his	PRON	his
views	NOUN	view
before	ADP	before
the	DET	the
authorities	NOUN	authority
.	PUNCT	.
The	DET	the
answer	NOUN	answer
to	ADP	to
this	DET	this
criticism	NOUN	criticism
is	AUX	be
that	SCONJ	that
he	PRON	he
did	AUX	do
indeed	ADV	indeed
adopt	VERB	adopt
every	DET	every
possible	ADJ	possible
method	NOUN	method
,	PUNCT	,
that	SCONJ	that
he	PRON	he
personally	ADV	personally
approached	VERB	approach
leading	VERB	lead
naval	ADJ	naval
men	NOUN	man
and	CCONJ	and
powerful	ADJ	powerful
editors	NOUN	editor
,	PUNCT	,
that	SCONJ	that
he	PRON	he
sent	VERB	send
three	NUM	three
separate	ADJ	separate
minutes	NOUN	minute
upon	SCONJ	upon
the	DET	the
danger	NOUN	danger
to	ADP	to
various	ADJ	various
public	ADJ	public
bodies	NOUN	body
,	PUNCT	,
notably	ADV	notably
to	ADP	to
the	DET	the
Committee	PROPN	Committee
for	ADP	for
National	PROPN	National
Defence	PROPN	Defence
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
he	PRON	he
touched	VERB	touch
upon	SCONJ	upon
the	DET	the
matter	NOUN	matter
in	ADP	in
an	DET	an
article	NOUN	article
in	ADP	in
_	X	_
The	DET	the
Fortnightly	PROPN	Fortnightly
Review	PROPN	Review
_	PUNCT	_
.	PUNCT	.
In	ADP	in
some	DET	some
unfortunate	ADJ	unfortunate
way	NOUN	way
subjects	NOUN	subject
of	ADP	of
national	ADJ	national
welfare	NOUN	welfare
are	AUX	be
in	ADP	in
this	DET	this
country	NOUN	country
continually	ADV	continually
subordinated	VERB	subordinate
to	ADP	to
party	NOUN	party
politics	NOUN	politic
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
a	DET	a
self-	NOUN	self-
evident	ADJ	evident
proposition	NOUN	proposition
,	PUNCT	,
such	ADJ	such
as	ADP	as
the	DET	the
danger	NOUN	danger
of	ADP	of
a	DET	a
nation	NOUN	nation
being	AUX	be
fed	VERB	feed
from	ADP	from
without	ADP	without
,	PUNCT	,
is	AUX	be
waved	VERB	wave
aside	ADV	aside
and	CCONJ	and
ignored	VERB	ignore
,	PUNCT	,
because	SCONJ	because
it	PRON	it
will	AUX	will
not	PART	not
fit	VERB	fit
in	ADP	in
with	ADP	with
some	DET	some
general	ADJ	general
political	ADJ	political
shibboleth	NOUN	shibboleth
.	PUNCT	.
It	PRON	it
is	AUX	be
against	ADP	against
this	DET	this
tendency	NOUN	tendency
that	SCONJ	that
we	PRON	we
have	AUX	have
to	PART	to
guard	VERB	guard
in	ADP	in
the	DET	the
future	NOUN	future
,	PUNCT	,
and	CCONJ	and
we	PRON	we
have	AUX	have
to	PART	to
bear	VERB	bear
in	ADP	in
mind	NOUN	mind
that	SCONJ	that
the	DET	the
danger	NOUN	danger
may	AUX	may
recur	VERB	recur
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
the	DET	the
remedies	NOUN	remedy
in	ADP	in
the	DET	the
text	NOUN	text
(	PUNCT	(
the	DET	the
only	ADJ	only
remedies	NOUN	remedy
ever	ADV	ever
proposed	VERB	propose
)	PUNCT	)
have	AUX	have
still	ADV	still
to	PART	to
be	AUX	be
adopted	VERB	adopt
.	PUNCT	.
They	PRON	they
are	AUX	be
the	DET	the
sufficient	ADJ	sufficient
encouragement	NOUN	encouragement
of	ADP	of
agriculture	NOUN	agriculture
,	PUNCT	,
the	DET	the
making	NOUN	making
of	ADP	of
adequate	ADJ	adequate
Channel	PROPN	Channel
tunnels	NOUN	tunnel
,	PUNCT	,
and	CCONJ	and
the	DET	the
provision	NOUN	provision
of	ADP	of
submarine	NOUN	submarine
merchantmen	NOUN	merchantman
,	PUNCT	,
which	DET	which
,	PUNCT	,
on	ADP	on
the	DET	the
estimate	NOUN	estimate
of	ADP	of
Mr.	PROPN	Mr.
Lake	PROPN	Lake
,	PUNCT	,
the	DET	the
American	ADJ	american
designer	NOUN	designer
,	PUNCT	,
could	AUX	could
be	AUX	be
made	VERB	make
up	ADP	up
to	ADP	to
7,000	NUM	7,000
ton	NOUN	ton
burden	NOUN	burden
at	ADP	at
an	DET	an
increased	VERB	increase
cost	NOUN	cost
of	ADP	of
about	ADP	about
25	NUM	25
per	NOUN	per
cent	NOUN	cent
.	PUNCT	.
It	PRON	it
is	AUX	be
true	ADJ	true
that	SCONJ	that
in	ADP	in
this	DET	this
war	NOUN	war
the	DET	the
Channel	PROPN	Channel
tunnels	NOUN	tunnel
would	AUX	would
not	PART	not
have	AUX	have
helped	VERB	help
us	PRON	we
much	ADV	much
in	ADP	in
the	DET	the
matter	NOUN	matter
of	ADP	of
food	NOUN	food
,	PUNCT	,
but	CCONJ	but
were	AUX	be
France	PROPN	France
a	DET	a
neutral	NOUN	neutral
and	CCONJ	and
supplies	NOUN	supply
at	ADP	at
liberty	NOUN	liberty
to	PART	to
come	VERB	come
via	ADP	via
Marseilles	PROPN	Marseilles
from	ADP	from
the	DET	the
East	PROPN	East
,	PUNCT	,
the	DET	the
difference	NOUN	difference
would	AUX	would
have	AUX	have
been	AUX	be
enormous	ADJ	enormous
.	PUNCT	.
Apart	ADV	apart
from	ADP	from
food	NOUN	food
however	ADV	however
,	PUNCT	,
when	SCONJ	when
one	PRON	one
considers	VERB	consider
the	DET	the
transports	NOUN	transport
we	PRON	we
have	AUX	have
needed	VERB	need
,	PUNCT	,
their	PRON	their
convoys	NOUN	convoy
,	PUNCT	,
the	DET	the
double	ADJ	double
handling	NOUN	handling
of	ADP	of
cargo	NOUN	cargo
,	PUNCT	,
the	DET	the
interruptions	NOUN	interruption
of	ADP	of
traffic	NOUN	traffic
from	ADP	from
submarines	NOUN	submarine
or	CCONJ	or
bad	ADJ	bad
weather	NOUN	weather
,	PUNCT	,
the	DET	the
danger	NOUN	danger
and	CCONJ	and
suffering	NOUN	suffering
of	ADP	of
the	DET	the
wounded	VERB	wound
,	PUNCT	,
and	CCONJ	and
all	DET	all
else	ADV	else
that	PRON	that
we	PRON	we
owe	VERB	owe
to	ADP	to
the	DET	the
insane	ADJ	insane
opposition	NOUN	opposition
to	ADP	to
the	DET	the
Channel	PROPN	Channel
tunnels	PROPN	tunnels
,	PUNCT	,
one	PRON	one
questions	VERB	question
whether	SCONJ	whether
there	PRON	there
has	AUX	have
ever	ADV	ever
been	AUX	be
an	DET	an
example	NOUN	example
of	ADP	of
national	NOUN	national
stupidity	NOUN	stupidity
being	AUX	be
so	ADV	so
rapidly	ADV	rapidly
and	CCONJ	and
heavily	ADV	heavily
punished	VERB	punish
.	PUNCT	.
It	PRON	it
is	AUX	be
as	ADV	as
clear	ADJ	clear
as	ADP	as
daylight	NOUN	daylight
even	ADV	even
now	ADV	now
,	PUNCT	,
that	SCONJ	that
it	PRON	it
will	AUX	will
take	VERB	take
years	NOUN	year
to	PART	to
recover	VERB	recover
all	DET	all
our	PRON	our
men	NOUN	man
and	CCONJ	and
material	NOUN	material
from	ADP	from
France	PROPN	France
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
if	SCONJ	if
the	DET	the
tunnel	NOUN	tunnel
(	PUNCT	(
one	NOUN	one
will	AUX	will
suffice	VERB	suffice
for	ADP	for
the	DET	the
time	NOUN	time
)	PUNCT	)
,	PUNCT	,
were	AUX	be
at	ADP	at
once	ADV	once
set	VERB	set
in	ADP	in
hand	NOUN	hand
,	PUNCT	,
it	PRON	it
might	AUX	might
be	AUX	be
ready	ADJ	ready
to	PART	to
help	VERB	help
in	ADP	in
this	DET	this
task	NOUN	task
and	CCONJ	and
so	ADV	so
free	VERB	free
shipping	NOUN	shipping
for	ADP	for
the	DET	the
return	NOUN	return
of	ADP	of
the	DET	the
Americans	PROPN	Americans
.	PUNCT	.
One	NUM	one
thing	NOUN	thing
however	ADV	however
,	PUNCT	,
is	AUX	be
clear	ADJ	clear
.	PUNCT	.
It	PRON	it
is	AUX	be
far	ADV	far
too	ADV	too
big	ADJ	big
and	CCONJ	and
responsible	ADJ	responsible
and	CCONJ	and
lucrative	ADJ	lucrative
an	DET	an
undertaking	NOUN	undertaking
for	ADP	for
a	DET	a
private	ADJ	private
company	NOUN	company
,	PUNCT	,
and	CCONJ	and
it	PRON	it
should	AUX	should
be	AUX	be
carried	VERB	carry
out	ADP	out
and	CCONJ	and
controlled	VERB	control
by	ADP	by
Government	NOUN	government
,	PUNCT	,
the	DET	the
proceeds	NOUN	proceed
being	AUX	be
used	VERB	use
towards	ADP	towards
the	DET	the
war	NOUN	war
debt	NOUN	debt
.	PUNCT	.
ARTHUR	PROPN	ARTHUR
CONAN	PROPN	CONAN
DOYLE	PROPN	DOYLE
.	PUNCT	.
_	PUNCT	_
August	PROPN	August
_	NUM	_
24_th	NUM	24_th
_	PUNCT	_
,	PUNCT	,
CROWBOROUGH	PROPN	CROWBOROUGH
.	PUNCT	.
I.	PROPN	I.
DANGER	NOUN	danger
!	PUNCT	!
{	PUNCT	{
1	X	1
}	PUNCT	}
BEING	AUX	be
THE	DET	the
LOG	NOUN	log
OF	ADP	of
CAPTAIN	PROPN	CAPTAIN
JOHN	PROPN	JOHN
SIRIUS	PROPN	SIRIUS
It	PRON	it
is	AUX	be
an	DET	an
amazing	ADJ	amazing
thing	NOUN	thing
that	SCONJ	that
the	DET	the
English	PROPN	English
,	PUNCT	,
who	PRON	who
have	AUX	have
the	DET	the
reputation	NOUN	reputation
of	ADP	of
being	AUX	be
a	DET	a
practical	ADJ	practical
nation	NOUN	nation
,	PUNCT	,
never	ADV	never
saw	VERB	see
the	DET	the
danger	NOUN	danger
to	PART	to
which	DET	which
they	PRON	they
were	AUX	be
exposed	VERB	expose
.	PUNCT	.
For	ADP	for
many	ADJ	many
years	NOUN	year
they	PRON	they
had	AUX	have
been	AUX	be
spending	VERB	spend
nearly	ADV	nearly
a	DET	a
hundred	NUM	hundred
millions	NOUN	million
a	DET	a
year	NOUN	year
upon	SCONJ	upon
their	PRON	their
army	NOUN	army
and	CCONJ	and
their	PRON	their
fleet	NOUN	fleet
.	PUNCT	.
Squadrons	NOUN	squadron
of	ADP	of
Dreadnoughts	PROPN	Dreadnoughts
costing	VERB	cost
two	NUM	two
millions	NOUN	million
each	DET	each
had	AUX	have
been	AUX	be
launched	VERB	launch
.	PUNCT	.
They	PRON	they
had	AUX	have
spent	VERB	spend
enormous	ADJ	enormous
sums	NOUN	sum
upon	SCONJ	upon
cruisers	NOUN	cruiser
,	PUNCT	,
and	CCONJ	and
both	CCONJ	both
their	PRON	their
torpedo	NOUN	torpedo
and	CCONJ	and
their	PRON	their
submarine	NOUN	submarine
squadrons	NOUN	squadron
were	AUX	be
exceptionally	ADV	exceptionally
strong	ADJ	strong
.	PUNCT	.
They	PRON	they
were	AUX	be
also	ADV	also
by	ADP	by
no	DET	no
means	NOUN	means
weak	ADJ	weak
in	ADP	in
their	PRON	their
aerial	ADJ	aerial
power	NOUN	power
,	PUNCT	,
especially	ADV	especially
in	ADP	in
the	DET	the
matter	NOUN	matter
of	ADP	of
seaplanes	NOUN	seaplane
.	PUNCT	.
Besides	SCONJ	besides
all	DET	all
this	DET	this
,	PUNCT	,
their	PRON	their
army	NOUN	army
was	AUX	be
very	ADV	very
efficient	ADJ	efficient
,	PUNCT	,
in	ADP	in
spite	NOUN	spite
of	ADP	of
its	PRON	its
limited	ADJ	limited
numbers	NOUN	number
,	PUNCT	,
and	CCONJ	and
it	PRON	it
was	AUX	be
the	DET	the
most	ADV	most
expensive	ADJ	expensive
in	ADP	in
Europe	PROPN	Europe
.	PUNCT	.
Yet	ADV	yet
when	SCONJ	when
the	DET	the
day	NOUN	day
of	ADP	of
trial	NOUN	trial
came	VERB	come
,	PUNCT	,
all	DET	all
this	DET	this
imposing	VERB	impose
force	NOUN	force
was	AUX	be
of	ADP	of
no	DET	no
use	NOUN	use
whatever	DET	whatever
,	PUNCT	,
and	CCONJ	and
might	AUX	might
as	ADV	as
well	ADV	well
have	AUX	have
not	PART	not
existed	VERB	exist
.	PUNCT	.
Their	PRON	their
ruin	NOUN	ruin
could	AUX	could
not	PART	not
have	AUX	have
been	AUX	be
more	ADV	more
complete	ADJ	complete
or	CCONJ	or
more	ADV	more
rapid	ADJ	rapid
if	SCONJ	if
they	PRON	they
had	AUX	have
not	PART	not
possessed	VERB	possess
an	DET	an
ironclad	NOUN	ironclad
or	CCONJ	or
a	DET	a
regiment	NOUN	regiment
.	PUNCT	.
And	CCONJ	and
all	DET	all
this	DET	this
was	AUX	be
accomplished	VERB	accomplish
by	ADP	by
me	PRON	I
,	PUNCT	,
Captain	PROPN	Captain
John	PROPN	John
Sirius	PROPN	Sirius
,	PUNCT	,
belonging	VERB	belong
to	ADP	to
the	DET	the
navy	NOUN	navy
of	ADP	of
one	NUM	one
of	ADP	of
the	DET	the
smallest	ADJ	small
Powers	PROPN	Powers
in	ADP	in
Europe	PROPN	Europe
,	PUNCT	,
and	CCONJ	and
having	VERB	have
under	ADP	under
my	PRON	my
command	NOUN	command
a	DET	a
flotilla	NOUN	flotilla
of	ADP	of
eight	NUM	eight
vessels	NOUN	vessel
,	PUNCT	,
the	DET	the
collective	ADJ	collective
cost	NOUN	cost
of	ADP	of
which	DET	which
was	AUX	be
eighteen	NUM	eighteen
hundred	NUM	hundred
thousand	NUM	thousand
pounds	NOUN	pound
.	PUNCT	.
No	DET	no
one	PRON	one
has	AUX	have
a	DET	a
better	ADJ	well
right	NOUN	right
to	PART	to
tell	VERB	tell
the	DET	the
story	NOUN	story
than	ADP	than
I.	PRON	i.
I	PRON	I
will	AUX	will
not	PART	not
trouble	VERB	trouble
you	PRON	you
about	ADP	about
the	DET	the
dispute	NOUN	dispute
concerning	VERB	concern
the	DET	the
Colonial	PROPN	Colonial
frontier	NOUN	frontier
,	PUNCT	,
embittered	ADJ	embittered
,	PUNCT	,
as	ADP	as
it	PRON	it
was	AUX	be
,	PUNCT	,
by	ADP	by
the	DET	the
subsequent	ADJ	subsequent
death	NOUN	death
of	ADP	of
the	DET	the
two	NUM	two
missionaries	NOUN	missionary
.	PUNCT	.
A	DET	a
naval	ADJ	naval
officer	NOUN	officer
has	AUX	have
nothing	PRON	nothing
to	PART	to
do	AUX	do
with	ADP	with
politics	NOUN	politic
.	PUNCT	.
I	PRON	I
only	ADV	only
came	VERB	come
upon	SCONJ	upon
the	DET	the
scene	NOUN	scene
after	ADP	after
the	DET	the
ultimatum	NOUN	ultimatum
had	AUX	have
been	AUX	be
actually	ADV	actually
received	VERB	receive
.	PUNCT	.
Admiral	PROPN	Admiral
Horli	PROPN	Horli
had	AUX	have
been	AUX	be
summoned	VERB	summon
to	ADP	to
the	DET	the
Presence	PROPN	Presence
,	PUNCT	,
and	CCONJ	and
he	PRON	he
asked	VERB	ask
that	SCONJ	that
I	PRON	I
should	AUX	should
be	AUX	be
allowed	VERB	allow
to	PART	to
accompany	VERB	accompany
him	PRON	he
,	PUNCT	,
because	SCONJ	because
he	PRON	he
happened	VERB	happen
to	PART	to
know	VERB	know
that	SCONJ	that
I	PRON	I
had	AUX	have
some	DET	some
clear	ADJ	clear
ideas	NOUN	idea
as	ADP	as
to	ADP	to
the	DET	the
weak	ADJ	weak
points	NOUN	point
of	ADP	of
England	PROPN	England
,	PUNCT	,
and	CCONJ	and
also	ADV	also
some	DET	some
schemes	NOUN	scheme
as	ADP	as
to	ADP	to
how	SCONJ	how
to	PART	to
take	VERB	take
advantage	NOUN	advantage
of	ADP	of
them	PRON	they
.	PUNCT	.
There	PRON	there
were	AUX	be
only	ADV	only
four	NUM	four
of	ADP	of
us	PRON	we
present	ADJ	present
at	ADP	at
this	DET	this
meeting	NOUN	meeting
--	PUNCT	--
the	DET	the
King	PROPN	King
,	PUNCT	,
the	DET	the
Foreign	PROPN	Foreign
Secretary	PROPN	Secretary
,	PUNCT	,
Admiral	PROPN	Admiral
Horli	PROPN	Horli
,	PUNCT	,
and	CCONJ	and
myself	PRON	myself
.	PUNCT	.
The	DET	the
time	NOUN	time
allowed	VERB	allow
by	ADP	by
the	DET	the
ultimatum	NOUN	ultimatum
expired	VERB	expire
in	ADP	in
forty	NUM	forty
-	PUNCT	-
eight	NUM	eight
hours	NOUN	hour
.	PUNCT	.
I	PRON	I
am	AUX	be
not	PART	not
breaking	VERB	break
any	DET	any
confidence	NOUN	confidence
when	SCONJ	when
I	PRON	I
say	VERB	say
that	SCONJ	that
both	CCONJ	both
the	DET	the
King	PROPN	King
and	CCONJ	and
the	DET	the
Minister	PROPN	Minister
were	AUX	be
in	ADP	in
favour	NOUN	favour
of	ADP	of
a	DET	a
surrender	NOUN	surrender
.	PUNCT	.
They	PRON	they
saw	VERB	see
no	DET	no
possibility	NOUN	possibility
of	ADP	of
standing	VERB	stand
up	ADP	up
against	ADP	against
the	DET	the
colossal	ADJ	colossal
power	NOUN	power
of	ADP	of
Great	PROPN	Great
Britain	PROPN	Britain
.	PUNCT	.
The	DET	the
Minister	PROPN	Minister
had	AUX	have
drawn	VERB	draw
up	ADP	up
an	DET	an
acceptance	NOUN	acceptance
of	ADP	of
the	DET	the
British	ADJ	british
terms	NOUN	term
,	PUNCT	,
and	CCONJ	and
the	DET	the
King	PROPN	King
sat	VERB	sit
with	ADP	with
it	PRON	it
before	ADP	before
him	PRON	he
on	ADP	on
the	DET	the
table	NOUN	table
.	PUNCT	.
I	PRON	I
saw	VERB	see
the	DET	the
tears	NOUN	tear
of	ADP	of
anger	NOUN	anger
and	CCONJ	and
humiliation	NOUN	humiliation
run	VERB	run
down	ADP	down
his	PRON	his
cheeks	NOUN	cheek
as	ADP	as
he	PRON	he
looked	VERB	look
at	ADP	at
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
fear	VERB	fear
that	SCONJ	that
there	PRON	there
is	AUX	be
no	DET	no
possible	ADJ	possible
alternative	NOUN	alternative
,	PUNCT	,
Sire	PROPN	Sire
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
Minister	PROPN	Minister
.	PUNCT	.
""""	PUNCT	""""
Our	PRON	our
envoy	NOUN	envoy
in	ADP	in
London	PROPN	London
has	AUX	have
just	ADV	just
sent	VERB	send
this	DET	this
report	NOUN	report
,	PUNCT	,
which	DET	which
shows	VERB	show
that	SCONJ	that
the	DET	the
public	ADJ	public
and	CCONJ	and
the	DET	the
Press	PROPN	Press
are	AUX	be
more	ADV	more
united	ADJ	united
than	ADP	than
he	PRON	he
has	AUX	have
ever	ADV	ever
known	VERB	know
them	PRON	they
.	PUNCT	.
The	DET	the
feeling	NOUN	feeling
is	AUX	be
intense	ADJ	intense
,	PUNCT	,
especially	ADV	especially
since	SCONJ	since
the	DET	the
rash	ADJ	rash
act	NOUN	act
of	ADP	of
Malort	PROPN	Malort
in	VERB	in
desecrating	VERB	desecrate
the	DET	the
flag	NOUN	flag
.	PUNCT	.
We	PRON	we
must	AUX	must
give	VERB	give
way	NOUN	way
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
King	NOUN	king
looked	VERB	look
sadly	ADV	sadly
at	ADP	at
Admiral	PROPN	Admiral
Horli	PROPN	Horli
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
is	AUX	be
your	PRON	your
effective	ADJ	effective
fleet	NOUN	fleet
,	PUNCT	,
Admiral	PROPN	Admiral
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Two	NUM	two
battleships	NOUN	battleship
,	PUNCT	,
four	NUM	four
cruisers	NOUN	cruiser
,	PUNCT	,
twenty	NUM	twenty
torpedo	NOUN	torpedo
-	PUNCT	-
boats	NOUN	boat
,	PUNCT	,
and	CCONJ	and
eight	NUM	eight
submarines	NOUN	submarine
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
Admiral	PROPN	Admiral
.	PUNCT	.
The	DET	the
King	NOUN	king
shook	VERB	shake
his	PRON	his
head	NOUN	head
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
would	AUX	would
be	AUX	be
madness	NOUN	madness
to	PART	to
resist	VERB	resist
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
he	PRON	he
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
yet	ADV	yet
,	PUNCT	,
Sire	PROPN	Sire
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
Admiral	PROPN	Admiral
,	PUNCT	,
""""	PUNCT	""""
before	ADP	before
you	PRON	you
come	VERB	come
to	ADP	to
a	DET	a
decision	NOUN	decision
I	PRON	I
should	AUX	should
wish	VERB	wish
you	PRON	you
to	PART	to
hear	VERB	hear
Captain	PROPN	Captain
Sirius	PROPN	Sirius
,	PUNCT	,
who	PRON	who
has	AUX	have
a	DET	a
very	ADV	very
definite	ADJ	definite
plan	NOUN	plan
of	ADP	of
campaign	NOUN	campaign
against	ADP	against
the	DET	the
English	PROPN	English
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Absurd	ADJ	absurd
!	PUNCT	!
""""	PUNCT	""""
said	VERB	say
the	DET	the
King	PROPN	King
,	PUNCT	,
impatiently	ADV	impatiently
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
is	AUX	be
the	DET	the
use	NOUN	use
?	PUNCT	?
Do	AUX	do
you	PRON	you
imagine	VERB	imagine
that	SCONJ	that
you	PRON	you
could	AUX	could
defeat	VERB	defeat
their	PRON	their
vast	ADJ	vast
armada	NOUN	armada
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Sire	PROPN	Sire
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
answered	VERB	answer
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
will	AUX	will
stake	VERB	stake
my	PRON	my
life	NOUN	life
that	SCONJ	that
if	SCONJ	if
you	PRON	you
will	AUX	will
follow	VERB	follow
my	PRON	my
advice	NOUN	advice
you	PRON	you
will	AUX	will
,	PUNCT	,
within	ADP	within
a	DET	a
month	NOUN	month
or	CCONJ	or
six	NUM	six
weeks	NOUN	week
at	ADP	at
the	DET	the
utmost	ADJ	utmost
,	PUNCT	,
bring	VERB	bring
proud	ADJ	proud
England	PROPN	England
to	ADP	to
her	PRON	her
knees	NOUN	knee
.	PUNCT	.
""""	PUNCT	""""
There	PRON	there
was	AUX	be
an	DET	an
assurance	NOUN	assurance
in	ADP	in
my	PRON	my
voice	NOUN	voice
which	DET	which
arrested	VERB	arrest
the	DET	the
attention	NOUN	attention
of	ADP	of
the	DET	the
King	NOUN	king
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
seem	VERB	seem
self	NOUN	self
-	PUNCT	-
confident	ADJ	confident
,	PUNCT	,
Captain	PROPN	Captain
Sirius	PROPN	Sirius
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
have	AUX	have
no	DET	no
doubt	NOUN	doubt
at	ADV	at
all	ADV	all
,	PUNCT	,
Sire	PROPN	Sire
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
What	PRON	what
then	ADV	then
would	AUX	would
you	PRON	you
advise	VERB	advise
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
would	AUX	would
advise	VERB	advise
,	PUNCT	,
Sire	PROPN	Sire
,	PUNCT	,
that	SCONJ	that
the	DET	the
whole	ADJ	whole
fleet	NOUN	fleet
be	AUX	be
gathered	VERB	gather
under	ADP	under
the	DET	the
forts	NOUN	fort
of	ADP	of
Blankenberg	PROPN	Blankenberg
and	CCONJ	and
be	AUX	be
protected	VERB	protect
from	ADP	from
attack	NOUN	attack
by	ADP	by
booms	NOUN	boom
and	CCONJ	and
piles	NOUN	pile
.	PUNCT	.
There	ADV	there
they	PRON	they
can	AUX	can
